Year,Month,Day,Period,WindBusA
2020,4,1,18,4.9
2020,4,1,19,19.7
2020,4,1,20,99.8
2020,4,1,21,38.2
2020,4,1,22,81.5
2020,4,1,23,106.4
2020,4,1,24,68
2020,4,2,1,72.6
2020,4,2,2,76.2
2020,4,2,3,82.1
2020,4,2,4,86.1
2020,4,2,5,122.5
2020,4,2,6,122.1
2020,4,2,7,124.6
2020,4,2,8,131.4
2020,4,2,9,107.2
2020,4,2,10,95.5
2020,4,2,11,53.3
2020,4,2,12,72
2020,4,2,13,59.2
2020,4,2,14,22.4
2020,4,2,15,8.3
2020,4,2,16,0
2020,4,2,17,0
2020,4,2,18,1.5
2020,4,2,19,15.5
2020,4,2,20,7.6
2020,4,2,21,2.1
2020,4,2,22,4
2020,4,2,23,3.5
2020,4,2,24,10.8
2020,4,3,1,68.5
2020,4,3,2,109.1
2020,4,3,3,115.6
2020,4,3,4,102.4
2020,4,3,5,139.7
2020,4,3,6,142.9
2020,4,3,7,144.9
2020,4,3,8,105.1
2020,4,3,9,80.9
2020,4,3,10,64.1
2020,4,3,11,59
2020,4,3,12,28.4
2020,4,3,13,10.4
2020,4,3,14,9.3
2020,4,3,15,9.9
2020,4,3,16,7.9
2020,4,3,17,4.9
2020,4,3,18,0.2
2020,4,3,19,0
2020,4,3,20,0
2020,4,3,21,1.8
2020,4,3,22,5.6
2020,4,3,23,4.3
2020,4,3,24,27
2020,4,4,1,50.8
2020,4,4,2,93.9
2020,4,4,3,102.4
2020,4,4,4,113.6
2020,4,4,5,103.1
2020,4,4,6,67.5
2020,4,4,7,53.7
2020,4,4,8,54.6
2020,4,4,9,67.1
2020,4,4,10,71.2
2020,4,4,11,63.3
2020,4,4,12,144.8
2020,4,4,13,148.3
2020,4,4,14,148.3
2020,4,4,15,148.3
2020,4,4,16,148.3
2020,4,4,17,146.2
2020,4,4,18,28.9
2020,4,4,19,28
2020,4,4,20,54.6
2020,4,4,21,77.7
2020,4,4,22,102.9
2020,4,4,23,62.6
2020,4,4,24,27.3
2020,4,5,1,19.5
2020,4,5,2,9.7
2020,4,5,3,33.1
2020,4,5,4,7.4
2020,4,5,5,8
2020,4,5,6,6.1
2020,4,5,7,12.3
2020,4,5,8,9.2
2020,4,5,9,28
2020,4,5,10,34.6
2020,4,5,11,9.8
2020,4,5,12,10.3
2020,4,5,13,12.8
2020,4,5,14,19.7
2020,4,5,15,19.4
2020,4,5,16,43.5
2020,4,5,17,52
2020,4,5,18,31.2
2020,4,5,19,3.7
2020,4,5,20,10
2020,4,5,21,55.8
2020,4,5,22,106.4
2020,4,5,23,107.8
2020,4,5,24,124.1
2020,4,6,1,67.3
2020,4,6,2,31.1
2020,4,6,3,20.6
2020,4,6,4,61.4
2020,4,6,5,13.6
2020,4,6,6,20
2020,4,6,7,60.2
2020,4,6,8,50.4
2020,4,6,9,35.3
2020,4,6,10,20.1
2020,4,6,11,19.1
2020,4,6,12,32.8
2020,4,6,13,28.7
2020,4,6,14,8.5
2020,4,6,15,5.5
2020,4,6,16,20.5
2020,4,6,17,23.6
2020,4,6,18,63.3
2020,4,6,19,97.4
2020,4,6,20,31.7
2020,4,6,21,17
2020,4,6,22,18.6
2020,4,6,23,64.9
2020,4,6,24,31.3
2020,4,7,1,68.3
2020,4,7,2,41.3
2020,4,7,3,46.8
2020,4,7,4,26
2020,4,7,5,15.8
2020,4,7,6,10.6
2020,4,7,7,21.6
2020,4,7,8,24.5
2020,4,7,9,8
2020,4,7,10,0.7
2020,4,7,11,0
2020,4,7,12,0
2020,4,7,13,0
2020,4,7,14,4.2
2020,4,7,15,4.4
2020,4,7,16,0.5
2020,4,7,17,0.3
2020,4,7,18,0.1
2020,4,7,19,0
2020,4,7,20,0
2020,4,7,21,8.8
2020,4,7,22,12.8
2020,4,7,23,3
2020,4,7,24,8.1
2020,4,8,1,19.3
2020,4,8,2,19
2020,4,8,3,22.8
2020,4,8,4,14.9
2020,4,8,5,13.5
2020,4,8,6,21.5
2020,4,8,7,22.7
2020,4,8,8,36.1
2020,4,8,9,51.3
2020,4,8,10,19.1
2020,4,8,11,13.8
2020,4,8,12,7.3
2020,4,8,13,1.9
2020,4,8,14,15.1
2020,4,8,15,22.7
2020,4,8,16,4.9
2020,4,8,17,2.9
2020,4,8,18,36.2
2020,4,8,19,28.3
2020,4,8,20,11.5
2020,4,8,21,25.1
2020,4,8,22,79.1
2020,4,8,23,106.1
2020,4,8,24,113.6
2020,4,9,1,83
2020,4,9,2,109.9
2020,4,9,3,117.4
2020,4,9,4,131.5
2020,4,9,5,139.4
2020,4,9,6,139.6
2020,4,9,7,137
2020,4,9,8,140.1
2020,4,9,9,137.5
2020,4,9,10,118.1
2020,4,9,11,115.2
2020,4,9,12,114.5
2020,4,9,13,103.9
2020,4,9,14,104
2020,4,9,15,115.4
2020,4,9,16,124.8
2020,4,9,17,124.4
2020,4,9,18,17.1
2020,4,9,19,16
2020,4,9,20,36
2020,4,9,21,62.8
2020,4,9,22,18.9
2020,4,9,23,37.2
2020,4,9,24,12.9
2020,4,10,1,1.1
2020,4,10,2,0.2
2020,4,10,3,0
2020,4,10,4,0
2020,4,10,5,0
2020,4,10,6,0
2020,4,10,7,0
2020,4,10,8,0
2020,4,10,9,0
2020,4,10,10,0
2020,4,10,11,0
2020,4,10,12,0.5
2020,4,10,13,0.8
2020,4,10,14,2.7
2020,4,10,15,3
2020,4,10,16,2.6
2020,4,10,17,3.5
2020,4,10,18,2.5
2020,4,10,19,1.1
2020,4,10,20,1.2
2020,4,10,21,0.2
2020,4,10,22,0.9
2020,4,10,23,1.8
2020,4,10,24,6.4
2020,4,11,1,1.4
2020,4,11,2,1.2
2020,4,11,3,3
2020,4,11,4,12.3
2020,4,11,5,13
2020,4,11,6,2.5
2020,4,11,7,8.3
2020,4,11,8,78.7
2020,4,11,9,114.3
2020,4,11,10,94.5
2020,4,11,11,139.1
2020,4,11,12,134.4
2020,4,11,13,135.6
2020,4,11,14,143.3
2020,4,11,15,134.9
2020,4,11,16,108.7
2020,4,11,17,74.3
2020,4,11,18,79.5
2020,4,11,19,76.8
2020,4,11,20,58.9
2020,4,11,21,65.2
2020,4,11,22,85
2020,4,11,23,135.9
2020,4,11,24,127.8
2020,4,12,1,106.2
2020,4,12,2,102.6
2020,4,12,3,100.7
2020,4,12,4,94.1
2020,4,12,5,60
2020,4,12,6,61.6
2020,4,12,7,57.5
2020,4,12,8,78.8
2020,4,12,9,90.4
2020,4,12,10,73.8
2020,4,12,11,34.9
2020,4,12,12,38.2
2020,4,12,13,48
2020,4,12,14,37.4
2020,4,12,15,26.5
2020,4,12,16,21.7
2020,4,12,17,14.2
2020,4,12,18,0
2020,4,12,19,0
2020,4,12,20,0
2020,4,12,21,0
2020,4,12,22,0
2020,4,12,23,0
2020,4,12,24,70.3
2020,4,13,1,121.5
2020,4,13,2,123.4
2020,4,13,3,106.7
2020,4,13,4,100
2020,4,13,5,107.3
2020,4,13,6,97.5
2020,4,13,7,71.8
2020,4,13,8,54.6
2020,4,13,9,49.7
2020,4,13,10,52.3
2020,4,13,11,24.2
2020,4,13,12,5.3
2020,4,13,13,7.9
2020,4,13,14,6.5
2020,4,13,15,14.2
2020,4,13,16,26
2020,4,13,17,27.4
2020,4,13,18,3.4
2020,4,13,19,3.6
2020,4,13,20,11.3
2020,4,13,21,18.6
2020,4,13,22,36
2020,4,13,23,61.6
2020,4,13,24,66.7
2020,4,14,1,81.7
2020,4,14,2,116.4
2020,4,14,3,85.9
2020,4,14,4,112.3
2020,4,14,5,79.3
2020,4,14,6,90.5
2020,4,14,7,86.3
2020,4,14,8,96.4
2020,4,14,9,69.3
2020,4,14,10,64
2020,4,14,11,46.8
2020,4,14,12,46.3
2020,4,14,13,16
2020,4,14,14,4.2
2020,4,14,15,2.5
2020,4,14,16,0.9
2020,4,14,17,2.5
2020,4,14,18,13.9
2020,4,14,19,19.4
2020,4,14,20,2.8
2020,4,14,21,2.3
2020,4,14,22,9.4
2020,4,14,23,4.8
2020,4,14,24,8.1
2020,4,15,1,25.4
2020,4,15,2,98.3
2020,4,15,3,75.1
2020,4,15,4,97.9
2020,4,15,5,117.4
2020,4,15,6,60.8
2020,4,15,7,30.1
2020,4,15,8,19.8
2020,4,15,9,32.9
2020,4,15,10,36.6
2020,4,15,11,62.5
2020,4,15,12,43.2
2020,4,15,13,20.1
2020,4,15,14,24.7
2020,4,15,15,52.5
2020,4,15,16,72.2
2020,4,15,17,68.1
2020,4,15,18,42.8
2020,4,15,19,49
2020,4,15,20,60.3
2020,4,15,21,74.5
2020,4,15,22,80.2
2020,4,15,23,45.9
2020,4,15,24,50.5
2020,4,16,1,89
2020,4,16,2,104.5
2020,4,16,3,107.4
2020,4,16,4,122.3
2020,4,16,5,122.8
2020,4,16,6,124.3
2020,4,16,7,137.2
2020,4,16,8,136.7
2020,4,16,9,122.6
2020,4,16,10,61.8
2020,4,16,11,73.8
2020,4,16,12,66.1
2020,4,16,13,74.7
2020,4,16,14,67.4
2020,4,16,15,49.7
2020,4,16,16,22.2
2020,4,16,17,17.9
2020,4,16,18,17.5
2020,4,16,19,14.1
2020,4,16,20,23
2020,4,16,21,27.7
2020,4,16,22,55.1
2020,4,16,23,68
2020,4,16,24,87
2020,4,17,1,94.1
2020,4,17,2,116.4
2020,4,17,3,123.5
2020,4,17,4,127.7
2020,4,17,5,82.4
2020,4,17,6,45.4
2020,4,17,7,24.8
2020,4,17,8,56.2
2020,4,17,9,81.9
2020,4,17,10,55.2
2020,4,17,11,53.3
2020,4,17,12,62.2
2020,4,17,13,97.3
2020,4,17,14,129.1
2020,4,17,15,147.6
2020,4,17,16,125.7
2020,4,17,17,99.6
2020,4,17,18,53.3
2020,4,17,19,86.1
2020,4,17,20,86.9
2020,4,17,21,109.5
2020,4,17,22,126.1
2020,4,17,23,123.8
2020,4,17,24,100.7
2020,4,18,1,100.7
2020,4,18,2,73.8
2020,4,18,3,55.6
2020,4,18,4,79.1
2020,4,18,5,65.4
2020,4,18,6,57.8
2020,4,18,7,54
2020,4,18,8,46.6
2020,4,18,9,59.6
2020,4,18,10,76.7
2020,4,18,11,46
2020,4,18,12,31.2
2020,4,18,13,35.6
2020,4,18,14,34.5
2020,4,18,15,17.5
2020,4,18,16,12.7
2020,4,18,17,6.8
2020,4,18,18,144.5
2020,4,18,19,54.3
2020,4,18,20,33.6
2020,4,18,21,105.9
2020,4,18,22,124.5
2020,4,18,23,142.1
2020,4,18,24,144.1
2020,4,19,1,140.3
2020,4,19,2,115.7
2020,4,19,3,128.4
2020,4,19,4,120.6
2020,4,19,5,132
2020,4,19,6,138.2
2020,4,19,7,133.9
2020,4,19,8,133.1
2020,4,19,9,10.9
2020,4,19,10,37.1
2020,4,19,11,38.2
2020,4,19,12,23.9
2020,4,19,13,10.9
2020,4,19,14,7
2020,4,19,15,9.6
2020,4,19,16,7.6
2020,4,19,17,1.7
2020,4,19,18,0.4
2020,4,19,19,0
2020,4,19,20,0
2020,4,19,21,0.6
2020,4,19,22,50.3
2020,4,19,23,36.2
2020,4,19,24,62.5
2020,4,20,1,96.3
2020,4,20,2,92.8
2020,4,20,3,57.5
2020,4,20,4,39.4
2020,4,20,5,47.9
2020,4,20,6,53.9
2020,4,20,7,18.7
2020,4,20,8,21.3
2020,4,20,9,10.5
2020,4,20,10,6.6
2020,4,20,11,5.5
2020,4,20,12,11.8
2020,4,20,13,13.1
2020,4,20,14,22.5
2020,4,20,15,16.3
2020,4,20,16,18.9
2020,4,20,17,23.1
2020,4,20,18,19.2
2020,4,20,19,36.2
2020,4,20,20,18.2
2020,4,20,21,35.2
2020,4,20,22,53.6
2020,4,20,23,51
2020,4,20,24,25
2020,4,21,1,12.4
2020,4,21,2,2.7
2020,4,21,3,0.2
2020,4,21,4,0.1
2020,4,21,5,1.7
2020,4,21,6,9.7
2020,4,21,7,13.5
2020,4,21,8,26.3
2020,4,21,9,14.2
2020,4,21,10,3.7
2020,4,21,11,3.5
2020,4,21,12,1.3
2020,4,21,13,0.9
2020,4,21,14,0.2
2020,4,21,15,0.6
2020,4,21,16,0.4
2020,4,21,17,0.2
2020,4,21,18,0
2020,4,21,19,0.4
2020,4,21,20,1.3
2020,4,21,21,1.3
2020,4,21,22,2.7
2020,4,21,23,7.4
2020,4,21,24,20.1
2020,4,22,1,7.9
2020,4,22,2,2.3
2020,4,22,3,17.9
2020,4,22,4,19.2
2020,4,22,5,11.5
2020,4,22,6,1.5
2020,4,22,7,2.3
2020,4,22,8,1.1
2020,4,22,9,0.7
2020,4,22,10,0
2020,4,22,11,1.7
2020,4,22,12,1
2020,4,22,13,0.5
2020,4,22,14,0.2
2020,4,22,15,0
2020,4,22,16,0
2020,4,22,17,0
2020,4,22,18,0.2
2020,4,22,19,1.5
2020,4,22,20,1.3
2020,4,22,21,1.7
2020,4,22,22,2.4
2020,4,22,23,6.7
2020,4,22,24,22
2020,4,23,1,77.8
2020,4,23,2,64
2020,4,23,3,43
2020,4,23,4,38.3
2020,4,23,5,53.4
2020,4,23,6,58.3
2020,4,23,7,43.7
2020,4,23,8,19.6
2020,4,23,9,4.6
2020,4,23,10,0
2020,4,23,11,0
2020,4,23,12,0
2020,4,23,13,0
2020,4,23,14,0
2020,4,23,15,0.5
2020,4,23,16,1.8
2020,4,23,17,1.1
2020,4,23,18,2.9
2020,4,23,19,4.5
2020,4,23,20,6.1
2020,4,23,21,5.8
2020,4,23,22,6.9
2020,4,23,23,14
2020,4,23,24,80.6
2020,4,24,1,29.9
2020,4,24,2,32.6
2020,4,24,3,48.9
2020,4,24,4,29.2
2020,4,24,5,21.6
2020,4,24,6,10.7
2020,4,24,7,17
2020,4,24,8,11.9
2020,4,24,9,42.6
2020,4,24,10,43.6
2020,4,24,11,29.6
2020,4,24,12,16.1
2020,4,24,13,5.1
2020,4,24,14,5.9
2020,4,24,15,7.2
2020,4,24,16,9.8
2020,4,24,17,18.6
2020,4,24,18,35
2020,4,24,19,58.1
2020,4,24,20,75
2020,4,24,21,90.3
2020,4,24,22,99.1
2020,4,24,23,85.3
2020,4,24,24,75
2020,4,25,1,63.7
2020,4,25,2,46
2020,4,25,3,37.2
2020,4,25,4,23.7
2020,4,25,5,17.9
2020,4,25,6,10.7
2020,4,25,7,7
2020,4,25,8,12.7
2020,4,25,9,19.8
2020,4,25,10,25.9
2020,4,25,11,11.9
2020,4,25,12,6.1
2020,4,25,13,4.7
2020,4,25,14,4.3
2020,4,25,15,4.6
2020,4,25,16,35.6
2020,4,25,17,70.1
2020,4,25,18,57.2
2020,4,25,19,29.7
2020,4,25,20,24.3
2020,4,25,21,68.1
2020,4,25,22,40.2
2020,4,25,23,33.5
2020,4,25,24,23.3
2020,4,26,1,24.5
2020,4,26,2,3.8
2020,4,26,3,14.7
2020,4,26,4,36.5
2020,4,26,5,33.4
2020,4,26,6,25.9
2020,4,26,7,19.1
2020,4,26,8,22.1
2020,4,26,9,21
2020,4,26,10,29.3
2020,4,26,11,48.6
2020,4,26,12,47.8
2020,4,26,13,47.6
2020,4,26,14,44.5
2020,4,26,15,43.3
2020,4,26,16,38.6
2020,4,26,17,32.4
2020,4,26,18,109.7
2020,4,26,19,98
2020,4,26,20,63.4
2020,4,26,21,91.8
2020,4,26,22,114.4
2020,4,26,23,124.6
2020,4,26,24,124.3
2020,4,27,1,127.2
2020,4,27,2,126.1
2020,4,27,3,87.3
2020,4,27,4,54.8
2020,4,27,5,41.2
2020,4,27,6,38.6
2020,4,27,7,28.7
2020,4,27,8,11.7
2020,4,27,9,4.7
2020,4,27,10,0.4
2020,4,27,11,0
2020,4,27,12,0
2020,4,27,13,0
2020,4,27,14,0
2020,4,27,15,0.6
2020,4,27,16,3.9
2020,4,27,17,4.4
2020,4,27,18,0.3
2020,4,27,19,0.6
2020,4,27,20,4.4
2020,4,27,21,1.3
2020,4,27,22,2.3
2020,4,27,23,7.2
2020,4,27,24,20.5
2020,4,28,1,33.1
2020,4,28,2,30.1
2020,4,28,3,33.7
2020,4,28,4,76.5
2020,4,28,5,84.8
2020,4,28,6,82.5
2020,4,28,7,46.5
2020,4,28,8,23.1
2020,4,28,9,22.7
2020,4,28,10,9.7
2020,4,28,11,0.2
2020,4,28,12,0
2020,4,28,13,0
2020,4,28,14,0
2020,4,28,15,0.3
2020,4,28,16,0.9
2020,4,28,17,0.6
2020,4,28,18,0
2020,4,28,19,0
2020,4,28,20,0
2020,4,28,21,1
2020,4,28,22,1.8
2020,4,28,23,0
2020,4,28,24,0
2020,4,29,1,0.6
2020,4,29,2,24.8
2020,4,29,3,37.9
2020,4,29,4,33.2
2020,4,29,5,22
2020,4,29,6,19.3
2020,4,29,7,9.8
2020,4,29,8,5.6
2020,4,29,9,21.4
2020,4,29,10,24
2020,4,29,11,18.9
2020,4,29,12,11.8
2020,4,29,13,16
2020,4,29,14,16.1
2020,4,29,15,15.9
2020,4,29,16,23.2
2020,4,29,17,28.9
2020,4,29,18,56
2020,4,29,19,53.8
2020,4,29,20,76.5
2020,4,29,21,67.6
2020,4,29,22,50.4
2020,4,29,23,25
2020,4,29,24,23.1
2020,4,30,1,12.8
2020,4,30,2,7.2
2020,4,30,3,7.6
2020,4,30,4,1.9
2020,4,30,5,1.3
2020,4,30,6,2.1
2020,4,30,7,1.1
2020,4,30,8,3.7
2020,4,30,9,3.8
2020,4,30,10,0.6
2020,4,30,11,0.7
2020,4,30,12,0.6
2020,4,30,13,0.1
2020,4,30,14,0
2020,4,30,15,0
2020,4,30,16,0
2020,4,30,17,0
2020,4,30,18,0
2020,4,30,19,0
2020,4,30,20,0.4
2020,4,30,21,0.9
2020,4,30,22,0.7
2020,4,30,23,1.1
2020,4,30,24,1
2020,5,1,1,0.5
2020,5,1,2,0.7
2020,5,1,3,0
2020,5,1,4,0
2020,5,1,5,0
2020,5,1,6,0
2020,5,1,7,0
2020,5,1,8,0
2020,5,1,9,0
2020,5,1,10,0
2020,5,1,11,0
2020,5,1,12,0
2020,5,1,13,0
2020,5,1,14,0
2020,5,1,15,0
2020,5,1,16,0
2020,5,1,17,0
2020,5,1,18,0
2020,5,1,19,0
2020,5,1,20,0
2020,5,1,21,0
2020,5,1,22,0.3
2020,5,1,23,0
2020,5,1,24,0
2020,5,2,1,0
2020,5,2,2,0
2020,5,2,3,0
2020,5,2,4,1
2020,5,2,5,3.9
2020,5,2,6,7.8
2020,5,2,7,4.5
2020,5,2,8,6.1
2020,5,2,9,3.7
2020,5,2,10,1.7
2020,5,2,11,1.6
2020,5,2,12,0.3
2020,5,2,13,0.1
2020,5,2,14,14.8
2020,5,2,15,17.7
2020,5,2,16,19.4
2020,5,2,17,34.3
2020,5,2,18,6.2
2020,5,2,19,5
2020,5,2,20,37
2020,5,2,21,27.4
2020,5,2,22,51.1
2020,5,2,23,55
2020,5,2,24,60.8
2020,5,3,1,67.4
2020,5,3,2,68.6
2020,5,3,3,91.5
2020,5,3,4,46.9
2020,5,3,5,44.4
2020,5,3,6,58.1
2020,5,3,7,36.1
2020,5,3,8,1.9
2020,5,3,9,4.3
2020,5,3,10,3.3
2020,5,3,11,6
2020,5,3,12,5.9
2020,5,3,13,5
2020,5,3,14,6.5
2020,5,3,15,5.4
2020,5,3,16,5
2020,5,3,17,5.3
2020,5,3,18,6.6
2020,5,3,19,10.7
2020,5,3,20,15.7
2020,5,3,21,19.7
2020,5,3,22,20.7
2020,5,3,23,58.1
2020,5,3,24,40.1
2020,5,4,1,28.7
2020,5,4,2,31.1
2020,5,4,3,38
2020,5,4,4,30.5
2020,5,4,5,36.8
2020,5,4,6,30.9
2020,5,4,7,27.2
2020,5,4,8,26.9
2020,5,4,9,7.7
2020,5,4,10,1.2
2020,5,4,11,0.4
2020,5,4,12,9.2
2020,5,4,13,72.7
2020,5,4,14,79.4
2020,5,4,15,71.9
2020,5,4,16,72.5
2020,5,4,17,88.1
2020,5,4,18,146.2
2020,5,4,19,134.7
2020,5,4,20,124.7
2020,5,4,21,109.9
2020,5,4,22,113.1
2020,5,4,23,102.2
2020,5,4,24,99.2
2020,5,5,1,88
2020,5,5,2,61.1
2020,5,5,3,48.5
2020,5,5,4,29.2
2020,5,5,5,11.1
2020,5,5,6,9.4
2020,5,5,7,4.2
2020,5,5,8,12.3
2020,5,5,9,7.8
2020,5,5,10,1.7
2020,5,5,11,0
2020,5,5,12,0
2020,5,5,13,0
2020,5,5,14,0.1
2020,5,5,15,0.6
2020,5,5,16,1.5
2020,5,5,17,1.2
2020,5,5,18,1.5
2020,5,5,19,1.1
2020,5,5,20,0
2020,5,5,21,0
2020,5,5,22,0
2020,5,5,23,0
2020,5,5,24,0
2020,5,6,1,0.4
2020,5,6,2,2.4
2020,5,6,3,8.2
2020,5,6,4,36.3
2020,5,6,5,44.7
2020,5,6,6,44.6
2020,5,6,7,52.8
2020,5,6,8,54.7
2020,5,6,9,26.3
2020,5,6,10,20.6
2020,5,6,11,16.2
2020,5,6,12,10.6
2020,5,6,13,7
2020,5,6,14,0.8
2020,5,6,15,0
2020,5,6,16,0.1
2020,5,6,17,5.3
2020,5,6,18,16.4
2020,5,6,19,30.8
2020,5,6,20,42.7
2020,5,6,21,66.4
2020,5,6,22,75.9
2020,5,6,23,74.3
2020,5,6,24,50.3
2020,5,7,1,11.5
2020,5,7,2,1
2020,5,7,3,0.2
2020,5,7,4,1.8
2020,5,7,5,1.6
2020,5,7,6,8.6
2020,5,7,7,54.4
2020,5,7,8,62.5
2020,5,7,9,34.2
2020,5,7,10,34.2
2020,5,7,11,29.6
2020,5,7,12,16.7
2020,5,7,13,13.3
2020,5,7,14,11.4
2020,5,7,15,15.1
2020,5,7,16,11.8
2020,5,7,17,3.1
2020,5,7,18,28.7
2020,5,7,19,24.1
2020,5,7,20,19.5
2020,5,7,21,31
2020,5,7,22,6.4
2020,5,7,23,3.3
2020,5,7,24,0.1
2020,5,8,1,0
2020,5,8,2,0
2020,5,8,3,1.2
2020,5,8,4,3.2
2020,5,8,5,3.2
2020,5,8,6,6
2020,5,8,7,9.4
2020,5,8,8,10.6
2020,5,8,9,7.6
2020,5,8,10,4.4
2020,5,8,11,5
2020,5,8,12,1.5
2020,5,8,13,0
2020,5,8,14,0
2020,5,8,15,0
2020,5,8,16,0
2020,5,8,17,0
2020,5,8,18,1.8
2020,5,8,19,0
2020,5,8,20,0
2020,5,8,21,0
2020,5,8,22,7.9
2020,5,8,23,59.5
2020,5,8,24,89.9
2020,5,9,1,101.6
2020,5,9,2,71.5
2020,5,9,3,68.2
2020,5,9,4,75.7
2020,5,9,5,72.8
2020,5,9,6,72.9
2020,5,9,7,81.2
2020,5,9,8,37.8
2020,5,9,9,31.6
2020,5,9,10,39.1
2020,5,9,11,32
2020,5,9,12,44.2
2020,5,9,13,54
2020,5,9,14,45.3
2020,5,9,15,38
2020,5,9,16,43.2
2020,5,9,17,44.5
2020,5,9,18,72
2020,5,9,19,104.4
2020,5,9,20,79.7
2020,5,9,21,15.3
2020,5,9,22,13.7
2020,5,9,23,3
2020,5,9,24,7
2020,5,10,1,30.9
2020,5,10,2,65.8
2020,5,10,3,75.9
2020,5,10,4,75.7
2020,5,10,5,89.3
2020,5,10,6,100.7
2020,5,10,7,108.4
2020,5,10,8,131.1
2020,5,10,9,140
2020,5,10,10,143
2020,5,10,11,146.1
2020,5,10,12,143.8
2020,5,10,13,135.3
2020,5,10,14,127.1
2020,5,10,15,129.2
2020,5,10,16,119.7
2020,5,10,17,91.6
2020,5,10,18,148.3
2020,5,10,19,116.2
2020,5,10,20,142.3
2020,5,10,21,142.9
2020,5,10,22,123
2020,5,10,23,112.1
2020,5,10,24,84
2020,5,11,1,29.4
2020,5,11,2,20
2020,5,11,3,31.1
2020,5,11,4,129.4
2020,5,11,5,134.3
2020,5,11,6,59.6
2020,5,11,7,56.8
2020,5,11,8,15.5
2020,5,11,9,0
2020,5,11,10,0.2
2020,5,11,11,7.5
2020,5,11,12,9.4
2020,5,11,13,13
2020,5,11,14,8.8
2020,5,11,15,10
2020,5,11,16,10.1
2020,5,11,17,8.6
2020,5,11,18,39.1
2020,5,11,19,42.1
2020,5,11,20,28.1
2020,5,11,21,36.9
2020,5,11,22,80.8
2020,5,11,23,80.8
2020,5,11,24,76.4
2020,5,12,1,65.4
2020,5,12,2,47.2
2020,5,12,3,34.4
2020,5,12,4,16.2
2020,5,12,5,9.8
2020,5,12,6,1.9
2020,5,12,7,3.1
2020,5,12,8,2.4
2020,5,12,9,0.3
2020,5,12,10,0.1
2020,5,12,11,0.1
2020,5,12,12,0.9
2020,5,12,13,1.2
2020,5,12,14,0
2020,5,12,15,0
2020,5,12,16,0
2020,5,12,17,0
2020,5,12,18,0
2020,5,12,19,0
2020,5,12,20,0
2020,5,12,21,0
2020,5,12,22,0
2020,5,12,23,0
2020,5,12,24,0
2020,5,13,1,0
2020,5,13,2,1.9
2020,5,13,3,1.1
2020,5,13,4,0.7
2020,5,13,5,0.3
2020,5,13,6,0
2020,5,13,7,0
2020,5,13,8,0
2020,5,13,9,0
2020,5,13,10,1.3
2020,5,13,11,4.5
2020,5,13,12,6.2
2020,5,13,13,0.5
2020,5,13,14,0
2020,5,13,15,0
2020,5,13,16,0
2020,5,13,17,0.3
2020,5,13,18,0.1
2020,5,13,19,0
2020,5,13,20,0.4
2020,5,13,21,0.3
2020,5,13,22,1.3
2020,5,13,23,0.3
2020,5,13,24,14
2020,5,14,1,9
2020,5,14,2,17.4
2020,5,14,3,6.3
2020,5,14,4,5.8
2020,5,14,5,5.7
2020,5,14,6,3.8
2020,5,14,7,6.9
2020,5,14,8,13.6
2020,5,14,9,12.5
2020,5,14,10,15.7
2020,5,14,11,1.5
2020,5,14,12,1.3
2020,5,14,13,4.1
2020,5,14,14,2.9
2020,5,14,15,1
2020,5,14,16,0
2020,5,14,17,1.3
2020,5,14,18,41.1
2020,5,14,19,46.7
2020,5,14,20,42
2020,5,14,21,15.6
2020,5,14,22,58.7
2020,5,14,23,70.8
2020,5,14,24,27
2020,5,15,1,21.8
2020,5,15,2,21
2020,5,15,3,4.3
2020,5,15,4,2.5
2020,5,15,5,5.5
2020,5,15,6,12
2020,5,15,7,11.3
2020,5,15,8,11.7
2020,5,15,9,0
2020,5,15,10,1.1
2020,5,15,11,0.9
2020,5,15,12,0
2020,5,15,13,0
2020,5,15,14,11.3
2020,5,15,15,14.1
2020,5,15,16,6
2020,5,15,17,1.7
2020,5,15,18,7.4
2020,5,15,19,15.3
2020,5,15,20,22.5
2020,5,15,21,46
2020,5,15,22,71.8
2020,5,15,23,53.6
2020,5,15,24,56.1
2020,5,16,1,57.1
2020,5,16,2,51.7
2020,5,16,3,44.6
2020,5,16,4,33.9
2020,5,16,5,25.6
2020,5,16,6,31.6
2020,5,16,7,31.2
2020,5,16,8,20.5
2020,5,16,9,22.7
2020,5,16,10,20.3
2020,5,16,11,11.6
2020,5,16,12,8.5
2020,5,16,13,5.5
2020,5,16,14,2.3
2020,5,16,15,0.4
2020,5,16,16,0
2020,5,16,17,4
2020,5,16,18,7.6
2020,5,16,19,8.6
2020,5,16,20,10.2
2020,5,16,21,11.3
2020,5,16,22,16
2020,5,16,23,14.5
2020,5,16,24,4.2
2020,5,17,1,1.7
2020,5,17,2,1.8
2020,5,17,3,6.7
2020,5,17,4,10.4
2020,5,17,5,16.9
2020,5,17,6,13.9
2020,5,17,7,17.2
2020,5,17,8,21.2
2020,5,17,9,0
2020,5,17,10,0
2020,5,17,11,2
2020,5,17,12,6.9
2020,5,17,13,6.6
2020,5,17,14,5.1
2020,5,17,15,2.5
2020,5,17,16,1.1
2020,5,17,17,0.8
2020,5,17,18,2.5
2020,5,17,19,2
2020,5,17,20,6.7
2020,5,17,21,10.4
2020,5,17,22,7
2020,5,17,23,11.5
