Year,Month,Day,Period,HydroDispatch1,HydroDispatch2,HydroDispatch3
2020,7,10,6,38.7,38.7,38.7
2020,7,10,7,38.2,38.2,38.2
2020,7,10,8,39.6,39.6,39.6
2020,7,10,9,38.7,38.7,38.7
2020,7,10,10,39.2,39.2,39.2
2020,7,10,11,38.7,38.7,38.7
2020,7,10,12,37.7,37.7,37.7
2020,7,10,13,38.2,38.2,38.2
2020,7,10,14,38.7,38.7,38.7
2020,7,10,15,37.7,37.7,37.7
2020,7,10,16,38.2,38.2,38.2
2020,7,10,17,38.2,38.2,38.2
2020,7,10,18,37.7,37.7,37.7
2020,7,10,19,37.7,37.7,37.7
2020,7,10,20,25.5,25.5,25.5
2020,7,10,21,12.7,12.7,12.7
2020,7,10,22,12.7,12.7,12.7
2020,7,10,23,12.7,12.7,12.7
2020,7,10,24,12.7,12.7,12.7
2020,7,11,1,12.3,12.3,12.3
2020,7,11,2,12.7,12.7,12.7
2020,7,11,3,13.2,13.2,13.2
2020,7,11,4,25,25,25
2020,7,11,5,25,25,25
2020,7,11,6,24.5,24.5,24.5
2020,7,11,7,26.4,26.4,26.4
2020,7,11,8,25.5,25.5,25.5
2020,7,11,9,26.4,26.4,26.4
2020,7,11,10,25.5,25.5,25.5
2020,7,11,11,26.4,26.4,26.4
2020,7,11,12,25.5,25.5,25.5
2020,7,11,13,26.4,26.4,26.4
2020,7,11,14,25.9,25.9,25.9
2020,7,11,15,25.9,25.9,25.9
2020,7,11,16,25.9,25.9,25.9
2020,7,11,17,25.9,25.9,25.9
2020,7,11,18,25.9,25.9,25.9
2020,7,11,19,25.5,25.5,25.5
2020,7,11,20,13.2,13.2,13.2
2020,7,11,21,12.7,12.7,12.7
2020,7,11,22,12.7,12.7,12.7
2020,7,11,23,12.7,12.7,12.7
2020,7,11,24,12.7,12.7,12.7
2020,7,12,1,12.7,12.7,12.7
2020,7,12,2,12.7,12.7,12.7
2020,7,12,3,13.2,13.2,13.2
2020,7,12,4,25.9,25.9,25.9
2020,7,12,5,39.2,39.2,39.2
2020,7,12,6,38.7,38.7,38.7
2020,7,12,7,38.7,38.7,38.7
2020,7,12,8,39.6,39.6,39.6
2020,7,12,9,38.2,38.2,38.2
2020,7,12,10,38.2,38.2,38.2
2020,7,12,11,38.2,38.2,38.2
2020,7,12,12,38.2,38.2,38.2
2020,7,12,13,38.7,38.7,38.7
2020,7,12,14,38.7,38.7,38.7
2020,7,12,15,38.2,38.2,38.2
2020,7,12,16,38.2,38.2,38.2
2020,7,12,17,34,34,34
2020,7,12,18,33.5,33.5,33.5
2020,7,12,19,38.7,38.7,38.7
2020,7,12,20,37.3,37.3,37.3
2020,7,12,21,25.5,25.5,25.5
2020,7,12,22,17,17,17
2020,7,12,23,13.2,13.2,13.2
2020,7,12,24,13.2,13.2,13.2
2020,7,13,1,25.9,25.9,25.9
2020,7,13,2,25.5,25.5,25.5
2020,7,13,3,26.4,26.4,26.4
2020,7,13,4,38.2,38.2,38.2
2020,7,13,5,39.2,39.2,39.2
2020,7,13,6,37.7,37.7,37.7
2020,7,13,7,37.7,37.7,37.7
2020,7,13,8,37.7,37.7,37.7
2020,7,13,9,37.7,37.7,37.7
2020,7,13,10,38.2,38.2,38.2
2020,7,13,11,37.7,37.7,37.7
2020,7,13,12,37.7,37.7,37.7
2020,7,13,13,37.7,37.7,37.7
2020,7,13,14,38.2,38.2,38.2
2020,7,13,15,38.2,38.2,38.2
2020,7,13,16,37.7,37.7,37.7
2020,7,13,17,37.7,37.7,37.7
2020,7,13,18,37.7,37.7,37.7
2020,7,13,19,37.7,37.7,37.7
2020,7,13,20,37.7,37.7,37.7
2020,7,13,21,37.7,37.7,37.7
2020,7,13,22,38.2,38.2,38.2
2020,7,13,23,38.2,38.2,38.2
2020,7,13,24,38.2,38.2,38.2
2020,7,14,1,37.3,37.3,37.3
2020,7,14,2,38.2,38.2,38.2
2020,7,14,3,37.3,37.3,37.3
2020,7,14,4,38.2,38.2,38.2
2020,7,14,5,37.7,37.7,37.7
2020,7,14,6,37.7,37.7,37.7
2020,7,14,7,37.7,37.7,37.7
2020,7,14,8,37.7,37.7,37.7
2020,7,14,9,37.7,37.7,37.7
2020,7,14,10,37.3,37.3,37.3
2020,7,14,11,38.2,38.2,38.2
2020,7,14,12,37.3,37.3,37.3
2020,7,14,13,38.7,38.7,38.7
2020,7,14,14,37.7,37.7,37.7
2020,7,14,15,38.2,38.2,38.2
2020,7,14,16,37.7,37.7,37.7
2020,7,14,17,38.7,38.7,38.7
2020,7,14,18,37.3,37.3,37.3
2020,7,14,19,38.2,38.2,38.2
2020,7,14,20,38.2,38.2,38.2
2020,7,14,21,29.2,29.2,29.2
2020,7,14,22,29.7,29.7,29.7
2020,7,14,23,30.7,30.7,30.7
2020,7,14,24,30.2,30.2,30.2
2020,7,15,1,30.7,30.7,30.7
2020,7,15,2,38.2,38.2,38.2
2020,7,15,3,37.7,37.7,37.7
2020,7,15,4,38.2,38.2,38.2
2020,7,15,5,38.2,38.2,38.2
2020,7,15,6,38.2,38.2,38.2
2020,7,15,7,37.7,37.7,37.7
2020,7,15,8,37.7,37.7,37.7
2020,7,15,9,38.2,38.2,38.2
2020,7,15,10,37.7,37.7,37.7
2020,7,15,11,37.7,37.7,37.7
2020,7,15,12,38.2,38.2,38.2
2020,7,15,13,37.7,37.7,37.7
2020,7,15,14,37.3,37.3,37.3
2020,7,15,15,37.7,37.7,37.7
2020,7,15,16,38.2,38.2,38.2
2020,7,15,17,37.7,37.7,37.7
2020,7,15,18,38.7,38.7,38.7
2020,7,15,19,39.2,39.2,39.2
2020,7,15,20,37.7,37.7,37.7
2020,7,15,21,26.9,26.9,26.9
2020,7,15,22,23.6,23.6,23.6
2020,7,15,23,25.5,25.5,25.5
2020,7,15,24,24.5,24.5,24.5
2020,7,16,1,25,25,25
2020,7,16,2,24.5,24.5,24.5
2020,7,16,3,27.4,27.4,27.4
2020,7,16,4,38.7,38.7,38.7
2020,7,16,5,38.7,38.7,38.7
2020,7,16,6,39.2,39.2,39.2
2020,7,16,7,38.7,38.7,38.7
2020,7,16,8,39.2,39.2,39.2
2020,7,16,9,38.7,38.7,38.7
2020,7,16,10,37.3,37.3,37.3
2020,7,16,11,36.8,36.8,36.8
2020,7,16,12,36.8,36.8,36.8
2020,7,16,13,37.3,37.3,37.3
2020,7,16,14,37.3,37.3,37.3
2020,7,16,15,37.7,37.7,37.7
2020,7,16,16,38.2,38.2,38.2
2020,7,16,17,38.2,38.2,38.2
2020,7,16,18,37.7,37.7,37.7
2020,7,16,19,38.2,38.2,38.2
2020,7,16,20,37.3,37.3,37.3
2020,7,16,21,37.7,37.7,37.7
2020,7,16,22,26.4,26.4,26.4
2020,7,16,23,25.5,25.5,25.5
2020,7,16,24,18.9,18.9,18.9
2020,7,17,1,25.5,25.5,25.5
2020,7,17,2,25,25,25
2020,7,17,3,25,25,25
2020,7,17,4,37.7,37.7,37.7
2020,7,17,5,38.2,38.2,38.2
2020,7,17,6,38.2,38.2,38.2
2020,7,17,7,37.7,37.7,37.7
2020,7,17,8,38.2,38.2,38.2
2020,7,17,9,37.7,37.7,37.7
2020,7,17,10,37.7,37.7,37.7
2020,7,17,11,37.7,37.7,37.7
2020,7,17,12,37.3,37.3,37.3
2020,7,17,13,38.2,38.2,38.2
2020,7,17,14,37.7,37.7,37.7
2020,7,17,15,37.7,37.7,37.7
2020,7,17,16,37.7,37.7,37.7
2020,7,17,17,37.7,37.7,37.7
2020,7,17,18,37.7,37.7,37.7
2020,7,17,19,37.7,37.7,37.7
2020,7,17,20,37.7,37.7,37.7
2020,7,17,21,26.4,26.4,26.4
2020,7,17,22,15.1,15.1,15.1
2020,7,17,23,12.7,12.7,12.7
2020,7,17,24,9.4,9.4,9.4
2020,7,18,1,12.7,12.7,12.7
2020,7,18,2,12.7,12.7,12.7
2020,7,18,3,12.7,12.7,12.7
2020,7,18,4,12.7,12.7,12.7
2020,7,18,5,12.7,12.7,12.7
2020,7,18,6,12.7,12.7,12.7
2020,7,18,7,12.7,12.7,12.7
2020,7,18,8,12.7,12.7,12.7
2020,7,18,9,13.2,13.2,13.2
2020,7,18,10,14.6,14.6,14.6
2020,7,18,11,26.9,26.9,26.9
2020,7,18,12,38.7,38.7,38.7
2020,7,18,13,39.6,39.6,39.6
2020,7,18,14,38.2,38.2,38.2
2020,7,18,15,39.2,39.2,39.2
2020,7,18,16,38.2,38.2,38.2
2020,7,18,17,38.7,38.7,38.7
2020,7,18,18,39.2,39.2,39.2
2020,7,18,19,37.3,37.3,37.3
2020,7,18,20,36.8,36.8,36.8
2020,7,18,21,37.3,37.3,37.3
2020,7,18,22,37.3,37.3,37.3
2020,7,18,23,38.2,38.2,38.2
2020,7,18,24,37.7,37.7,37.7
2020,7,19,1,37.7,37.7,37.7
2020,7,19,2,38.2,38.2,38.2
2020,7,19,3,38.2,38.2,38.2
2020,7,19,4,38.2,38.2,38.2
2020,7,19,5,37.7,37.7,37.7
2020,7,19,6,37.7,37.7,37.7
2020,7,19,7,38.2,38.2,38.2
2020,7,19,8,38.2,38.2,38.2
2020,7,19,9,38.2,38.2,38.2
2020,7,19,10,39.2,39.2,39.2
2020,7,19,11,38.7,38.7,38.7
2020,7,19,12,38.7,38.7,38.7
2020,7,19,13,39.2,39.2,39.2
2020,7,19,14,38.2,38.2,38.2
2020,7,19,15,39.2,39.2,39.2
2020,7,19,16,39.2,39.2,39.2
2020,7,19,17,39.2,39.2,39.2
2020,7,19,18,36.8,36.8,36.8
2020,7,19,19,23.6,23.6,23.6
2020,7,19,20,13.7,13.7,13.7
2020,7,19,21,12.7,12.7,12.7
2020,7,19,22,12.7,12.7,12.7
2020,7,19,23,12.7,12.7,12.7
2020,7,19,24,13.2,13.2,13.2
2020,7,20,1,31.6,31.6,31.6
2020,7,20,2,38.2,38.2,38.2
2020,7,20,3,39.6,39.6,39.6
2020,7,20,4,38.7,38.7,38.7
2020,7,20,5,37.3,37.3,37.3
2020,7,20,6,38.2,38.2,38.2
2020,7,20,7,38.2,38.2,38.2
2020,7,20,8,38.7,38.7,38.7
2020,7,20,9,38.7,38.7,38.7
2020,7,20,10,39.2,39.2,39.2
2020,7,20,11,38.2,38.2,38.2
2020,7,20,12,39.2,39.2,39.2
2020,7,20,13,38.7,38.7,38.7
2020,7,20,14,38.2,38.2,38.2
2020,7,20,15,37.3,37.3,37.3
2020,7,20,16,37.3,37.3,37.3
2020,7,20,17,37.7,37.7,37.7
2020,7,20,18,37.3,37.3,37.3
2020,7,20,19,37.7,37.7,37.7
2020,7,20,20,33,33,33
2020,7,20,21,27.8,27.8,27.8
2020,7,20,22,23.6,23.6,23.6
2020,7,20,23,17,17,17
2020,7,20,24,17,17,17
2020,7,21,1,37.7,37.7,37.7
2020,7,21,2,37.3,37.3,37.3
2020,7,21,3,37.3,37.3,37.3
2020,7,21,4,37.3,37.3,37.3
2020,7,21,5,38.2,38.2,38.2
2020,7,21,6,36.8,36.8,36.8
2020,7,21,7,38.2,38.2,38.2
2020,7,21,8,38.7,38.7,38.7
2020,7,21,9,38.2,38.2,38.2
2020,7,21,10,39.2,39.2,39.2
2020,7,21,11,38.2,38.2,38.2
2020,7,21,12,39.2,39.2,39.2
2020,7,21,13,38.2,38.2,38.2
2020,7,21,14,39.2,39.2,39.2
2020,7,21,15,37.7,37.7,37.7
2020,7,21,16,37.3,37.3,37.3
2020,7,21,17,37.3,37.3,37.3
2020,7,21,18,36.8,36.8,36.8
2020,7,21,19,35.8,35.8,35.8
2020,7,21,20,23.6,23.6,23.6
2020,7,21,21,16.5,16.5,16.5
2020,7,21,22,13.7,13.7,13.7
2020,7,21,23,13.2,13.2,13.2
2020,7,21,24,13.7,13.7,13.7
2020,7,22,1,26.9,26.9,26.9
2020,7,22,2,39.2,39.2,39.2
2020,7,22,3,39.2,39.2,39.2
2020,7,22,4,37.3,37.3,37.3
2020,7,22,5,37.3,37.3,37.3
2020,7,22,6,36.8,36.8,36.8
2020,7,22,7,38.2,38.2,38.2
2020,7,22,8,38.2,38.2,38.2
2020,7,22,9,39.2,39.2,39.2
2020,7,22,10,38.2,38.2,38.2
2020,7,22,11,39.2,39.2,39.2
2020,7,22,12,36.3,36.3,36.3
2020,7,22,13,36.3,36.3,36.3
2020,7,22,14,35.8,35.8,35.8
2020,7,22,15,37.3,37.3,37.3
2020,7,22,16,38.2,38.2,38.2
2020,7,22,17,37.7,37.7,37.7
2020,7,22,18,37.7,37.7,37.7
2020,7,22,19,25,25,25
2020,7,22,20,12.7,12.7,12.7
2020,7,22,21,12.7,12.7,12.7
2020,7,22,22,12.7,12.7,12.7
2020,7,22,23,12.3,12.3,12.3
2020,7,22,24,13.2,13.2,13.2
2020,7,23,1,12.7,12.7,12.7
2020,7,23,2,25,25,25
2020,7,23,3,25.5,25.5,25.5
2020,7,23,4,38.2,38.2,38.2
2020,7,23,5,39.2,39.2,39.2
2020,7,23,6,39.2,39.2,39.2
2020,7,23,7,38.7,38.7,38.7
2020,7,23,8,38.2,38.2,38.2
2020,7,23,9,39.2,39.2,39.2
2020,7,23,10,38.7,38.7,38.7
2020,7,23,11,38.7,38.7,38.7
2020,7,23,12,38.7,38.7,38.7
2020,7,23,13,37.7,37.7,37.7
2020,7,23,14,37.7,37.7,37.7
2020,7,23,15,36.8,36.8,36.8
2020,7,23,16,36.8,36.8,36.8
2020,7,23,17,35.8,35.8,35.8
2020,7,23,18,36.8,36.8,36.8
2020,7,23,19,37.3,37.3,37.3
2020,7,23,20,36.8,36.8,36.8
2020,7,23,21,13.2,13.2,13.2
2020,7,23,22,12.3,12.3,12.3
2020,7,23,23,12.7,12.7,12.7
2020,7,23,24,12.3,12.3,12.3
2020,7,24,1,12.7,12.7,12.7
2020,7,24,2,24.1,24.1,24.1
2020,7,24,3,37.7,37.7,37.7
2020,7,24,4,38.2,38.2,38.2
2020,7,24,5,39.2,39.2,39.2
2020,7,24,6,38.2,38.2,38.2
2020,7,24,7,38.7,38.7,38.7
2020,7,24,8,38.7,38.7,38.7
2020,7,24,9,39.2,39.2,39.2
2020,7,24,10,38.2,38.2,38.2
2020,7,24,11,38.2,38.2,38.2
2020,7,24,12,38.2,38.2,38.2
2020,7,24,13,38.2,38.2,38.2
2020,7,24,14,38.2,38.2,38.2
2020,7,24,15,38.2,38.2,38.2
2020,7,24,16,38.7,38.7,38.7
2020,7,24,17,37.7,37.7,37.7
2020,7,24,18,38.7,38.7,38.7
2020,7,24,19,38.2,38.2,38.2
2020,7,24,20,15.6,15.6,15.6
2020,7,24,21,12.3,12.3,12.3
2020,7,24,22,12.3,12.3,12.3
2020,7,24,23,12.3,12.3,12.3
2020,7,24,24,12.7,12.7,12.7
2020,7,25,1,12.3,12.3,12.3
2020,7,25,2,12.7,12.7,12.7
2020,7,25,3,12.7,12.7,12.7
2020,7,25,4,12.3,12.3,12.3
2020,7,25,5,12.7,12.7,12.7
2020,7,25,6,24.5,24.5,24.5
2020,7,25,7,25.9,25.9,25.9
2020,7,25,8,25.5,25.5,25.5
2020,7,25,9,38.7,38.7,38.7
2020,7,25,10,38.7,38.7,38.7
2020,7,25,11,39.2,39.2,39.2
2020,7,25,12,37.7,37.7,37.7
2020,7,25,13,36.8,36.8,36.8
2020,7,25,14,37.7,37.7,37.7
2020,7,25,15,36.8,36.8,36.8
2020,7,25,16,32.1,32.1,32.1
2020,7,25,17,26.4,26.4,26.4
2020,7,25,18,25.9,25.9,25.9
2020,7,25,19,26.4,26.4,26.4
2020,7,25,20,20.8,20.8,20.8
2020,7,25,21,20.8,20.8,20.8
2020,7,25,22,25.5,25.5,25.5
2020,7,25,23,25.5,25.5,25.5
2020,7,25,24,25.5,25.5,25.5
2020,7,26,1,25.5,25.5,25.5
2020,7,26,2,25.5,25.5,25.5
2020,7,26,3,25.9,25.9,25.9
2020,7,26,4,25.5,25.5,25.5
2020,7,26,5,27.4,27.4,27.4
2020,7,26,6,38.7,38.7,38.7
2020,7,26,7,38.7,38.7,38.7
2020,7,26,8,39.2,39.2,39.2
2020,7,26,9,38.2,38.2,38.2
2020,7,26,10,38.7,38.7,38.7
2020,7,26,11,38.7,38.7,38.7
2020,7,26,12,38.2,38.2,38.2
2020,7,26,13,38.2,38.2,38.2
2020,7,26,14,37.7,37.7,37.7
2020,7,26,15,37.7,37.7,37.7
2020,7,26,16,38.2,38.2,38.2
2020,7,26,17,37.3,37.3,37.3
2020,7,26,18,38.2,38.2,38.2
2020,7,26,19,38.2,38.2,38.2
2020,7,26,20,38.7,38.7,38.7
2020,7,26,21,24.1,24.1,24.1
2020,7,26,22,12.7,12.7,12.7
2020,7,26,23,12.7,12.7,12.7
2020,7,26,24,12.7,12.7,12.7
2020,7,27,1,27.8,27.8,27.8
2020,7,27,2,38.7,38.7,38.7
2020,7,27,3,38.2,38.2,38.2
2020,7,27,4,39.2,39.2,39.2
2020,7,27,5,39.2,39.2,39.2
2020,7,27,6,38.2,38.2,38.2
2020,7,27,7,37.7,37.7,37.7
2020,7,27,8,37.3,37.3,37.3
2020,7,27,9,37.7,37.7,37.7
2020,7,27,10,37.7,37.7,37.7
2020,7,27,11,37.7,37.7,37.7
2020,7,27,12,37.3,37.3,37.3
2020,7,27,13,38.7,38.7,38.7
2020,7,27,14,37.7,37.7,37.7
2020,7,27,15,37.7,37.7,37.7
2020,7,27,16,38.2,38.2,38.2
2020,7,27,17,38.2,38.2,38.2
2020,7,27,18,37.7,37.7,37.7
2020,7,27,19,37.3,37.3,37.3
2020,7,27,20,25.5,25.5,25.5
2020,7,27,21,16.5,16.5,16.5
2020,7,27,22,12.7,12.7,12.7
2020,7,27,23,12.7,12.7,12.7
2020,7,27,24,12.3,12.3,12.3
2020,7,28,1,25.5,25.5,25.5
2020,7,28,2,38.7,38.7,38.7
2020,7,28,3,38.7,38.7,38.7
2020,7,28,4,38.2,38.2,38.2
2020,7,28,5,39.6,39.6,39.6
2020,7,28,6,38.7,38.7,38.7
2020,7,28,7,38.2,38.2,38.2
2020,7,28,8,39.2,39.2,39.2
2020,7,28,9,37.7,37.7,37.7
2020,7,28,10,37.7,37.7,37.7
2020,7,28,11,36.8,36.8,36.8
2020,7,28,12,36.8,36.8,36.8
2020,7,28,13,37.7,37.7,37.7
2020,7,28,14,36.8,36.8,36.8
2020,7,28,15,36.8,36.8,36.8
2020,7,28,16,25.5,25.5,25.5
2020,7,28,17,14.2,14.2,14.2
2020,7,28,18,13.2,13.2,13.2
2020,7,28,19,13.2,13.2,13.2
2020,7,28,20,13.2,13.2,13.2
2020,7,28,21,13.2,13.2,13.2
2020,7,28,22,12.3,12.3,12.3
2020,7,28,23,11.8,11.8,11.8
2020,7,28,24,12.7,12.7,12.7
2020,7,29,1,25.9,25.9,25.9
2020,7,29,2,25.9,25.9,25.9
2020,7,29,3,25.5,25.5,25.5
2020,7,29,4,26.4,26.4,26.4
2020,7,29,5,38.7,38.7,38.7
2020,7,29,6,38.7,38.7,38.7
2020,7,29,7,38.2,38.2,38.2
2020,7,29,8,39.2,39.2,39.2
2020,7,29,9,38.2,38.2,38.2
2020,7,29,10,37.3,37.3,37.3
2020,7,29,11,37.7,37.7,37.7
2020,7,29,12,37.7,37.7,37.7
2020,7,29,13,38.2,38.2,38.2
2020,7,29,14,38.7,38.7,38.7
2020,7,29,15,37.7,37.7,37.7
2020,7,29,16,35.8,35.8,35.8
2020,7,29,17,24.5,24.5,24.5
2020,7,29,18,12.7,12.7,12.7
2020,7,29,19,12.7,12.7,12.7
2020,7,29,20,12.7,12.7,12.7
2020,7,29,21,12.7,12.7,12.7
2020,7,29,22,5.2,5.2,5.2
2020,7,29,23,5.2,5.2,5.2
2020,7,29,24,4.2,4.2,4.2
2020,7,30,1,4.2,4.2,4.2
2020,7,30,2,12.7,12.7,12.7
2020,7,30,3,13.2,13.2,13.2
2020,7,30,4,15.1,15.1,15.1
2020,7,30,5,25.9,25.9,25.9
2020,7,30,6,25.5,25.5,25.5
2020,7,30,7,26.4,26.4,26.4
2020,7,30,8,26.4,26.4,26.4
2020,7,30,9,38.2,38.2,38.2
2020,7,30,10,39.2,39.2,39.2
2020,7,30,11,38.2,38.2,38.2
2020,7,30,12,38.2,38.2,38.2
2020,7,30,13,38.2,38.2,38.2
2020,7,30,14,38.7,38.7,38.7
2020,7,30,15,37.7,37.7,37.7
2020,7,30,16,37.7,37.7,37.7
2020,7,30,17,38.2,38.2,38.2
2020,7,30,18,37.7,37.7,37.7
2020,7,30,19,25.5,25.5,25.5
2020,7,30,20,25,25,25
2020,7,30,21,17.5,17.5,17.5
2020,7,30,22,12.7,12.7,12.7
2020,7,30,23,12.7,12.7,12.7
2020,7,30,24,12.7,12.7,12.7
2020,7,31,1,12.7,12.7,12.7
2020,7,31,2,13.2,13.2,13.2
2020,7,31,3,24.1,24.1,24.1
2020,7,31,4,38.7,38.7,38.7
2020,7,31,5,39.2,39.2,39.2
2020,7,31,6,38.2,38.2,38.2
2020,7,31,7,38.2,38.2,38.2
2020,7,31,8,38.7,38.7,38.7
2020,7,31,9,38.2,38.2,38.2
2020,7,31,10,38.2,38.2,38.2
2020,7,31,11,38.2,38.2,38.2
2020,7,31,12,38.2,38.2,38.2
2020,7,31,13,37.7,37.7,37.7
2020,7,31,14,38.2,38.2,38.2
2020,7,31,15,37.3,37.3,37.3
2020,7,31,16,24.1,24.1,24.1
2020,7,31,17,13.2,13.2,13.2
2020,7,31,18,12.7,12.7,12.7
2020,7,31,19,6.6,6.6,6.6
2020,7,31,20,4.2,4.2,4.2
2020,7,31,21,12.3,12.3,12.3
2020,7,31,22,12.7,12.7,12.7
2020,7,31,23,13.2,13.2,13.2
2020,7,31,24,12.7,12.7,12.7
2020,8,1,1,13.2,13.2,13.2
2020,8,1,2,13.2,13.2,13.2
2020,8,1,3,13.2,13.2,13.2
2020,8,1,4,13.2,13.2,13.2
2020,8,1,5,13.2,13.2,13.2
2020,8,1,6,13.2,13.2,13.2
2020,8,1,7,13.2,13.2,13.2
2020,8,1,8,25.9,25.9,25.9
2020,8,1,9,39.2,39.2,39.2
2020,8,1,10,38.7,38.7,38.7
2020,8,1,11,38.7,38.7,38.7
2020,8,1,12,39.2,39.2,39.2
2020,8,1,13,38.7,38.7,38.7
2020,8,1,14,38.7,38.7,38.7
2020,8,1,15,39.2,39.2,39.2
2020,8,1,16,38.7,38.7,38.7
2020,8,1,17,38.7,38.7,38.7
2020,8,1,18,39.2,39.2,39.2
2020,8,1,19,35.8,35.8,35.8
2020,8,1,20,23.1,23.1,23.1
2020,8,1,21,16,16,16
2020,8,1,22,13.2,13.2,13.2
2020,8,1,23,8,8,8
2020,8,1,24,12.7,12.7,12.7
2020,8,2,1,12.7,12.7,12.7
2020,8,2,2,13.2,13.2,13.2
2020,8,2,3,12.7,12.7,12.7
2020,8,2,4,13.7,13.7,13.7
2020,8,2,5,26.4,26.4,26.4
2020,8,2,6,38.7,38.7,38.7
2020,8,2,7,38.7,38.7,38.7
2020,8,2,8,38.7,38.7,38.7
2020,8,2,9,38.2,38.2,38.2
2020,8,2,10,39.2,39.2,39.2
2020,8,2,11,38.7,38.7,38.7
2020,8,2,12,39.2,39.2,39.2
2020,8,2,13,38.7,38.7,38.7
2020,8,2,14,38.7,38.7,38.7
2020,8,2,15,39.2,39.2,39.2
2020,8,2,16,37.3,37.3,37.3
2020,8,2,17,38.2,38.2,38.2
2020,8,2,18,37.7,37.7,37.7
2020,8,2,19,37.7,37.7,37.7
2020,8,2,20,37.3,37.3,37.3
2020,8,2,21,17.5,17.5,17.5
2020,8,2,22,12.7,12.7,12.7
2020,8,2,23,12.7,12.7,12.7
2020,8,2,24,13.2,13.2,13.2
2020,8,3,1,23.1,23.1,23.1
2020,8,3,2,25.9,25.9,25.9
2020,8,3,3,39.6,39.6,39.6
2020,8,3,4,38.2,38.2,38.2
2020,8,3,5,39.2,39.2,39.2
2020,8,3,6,38.2,38.2,38.2
2020,8,3,7,38.2,38.2,38.2
2020,8,3,8,38.2,38.2,38.2
2020,8,3,9,38.2,38.2,38.2
2020,8,3,10,37.7,37.7,37.7
2020,8,3,11,37.7,37.7,37.7
2020,8,3,12,38.2,38.2,38.2
2020,8,3,13,37.7,37.7,37.7
2020,8,3,14,38.2,38.2,38.2
2020,8,3,15,38.7,38.7,38.7
2020,8,3,16,37.7,37.7,37.7
2020,8,3,17,37.7,37.7,37.7
2020,8,3,18,38.2,38.2,38.2
2020,8,3,19,37.7,37.7,37.7
2020,8,3,20,37.7,37.7,37.7
2020,8,3,21,37.7,37.7,37.7
2020,8,3,22,38.2,38.2,38.2
2020,8,3,23,28.8,28.8,28.8
2020,8,3,24,25.5,25.5,25.5
2020,8,4,1,25,25,25
2020,8,4,2,25.5,25.5,25.5
2020,8,4,3,36.8,36.8,36.8
2020,8,4,4,37.3,37.3,37.3
2020,8,4,5,37.7,37.7,37.7
2020,8,4,6,37.7,37.7,37.7
2020,8,4,7,38.7,38.7,38.7
2020,8,4,8,38.7,38.7,38.7
2020,8,4,9,38.7,38.7,38.7
2020,8,4,10,39.2,39.2,39.2
2020,8,4,11,37.7,37.7,37.7
2020,8,4,12,38.2,38.2,38.2
2020,8,4,13,37.7,37.7,37.7
2020,8,4,14,37.7,37.7,37.7
2020,8,4,15,37.7,37.7,37.7
2020,8,4,16,38.2,38.2,38.2
2020,8,4,17,38.2,38.2,38.2
2020,8,4,18,37.7,37.7,37.7
2020,8,4,19,37.7,37.7,37.7
2020,8,4,20,36.8,36.8,36.8
2020,8,4,21,25.5,25.5,25.5
2020,8,4,22,12.7,12.7,12.7
2020,8,4,23,12.7,12.7,12.7
2020,8,4,24,12.3,12.3,12.3
2020,8,5,1,12.3,12.3,12.3
2020,8,5,2,12.7,12.7,12.7
2020,8,5,3,12.7,12.7,12.7
2020,8,5,4,12.7,12.7,12.7
2020,8,5,5,25.9,25.9,25.9
2020,8,5,6,25.9,25.9,25.9
2020,8,5,7,37.7,37.7,37.7
2020,8,5,8,38.2,38.2,38.2
2020,8,5,9,38.2,38.2,38.2
2020,8,5,10,38.2,38.2,38.2
2020,8,5,11,39.2,39.2,39.2
2020,8,5,12,37.7,37.7,37.7
2020,8,5,13,38.2,38.2,38.2
2020,8,5,14,38.2,38.2,38.2
2020,8,5,15,32.5,32.5,32.5
2020,8,5,16,25,25,25
2020,8,5,17,12.3,12.3,12.3
2020,8,5,18,10.4,10.4,10.4
2020,8,5,19,10.4,10.4,10.4
2020,8,5,20,12.3,12.3,12.3
2020,8,5,21,6.6,6.6,6.6
2020,8,5,22,12.7,12.7,12.7
2020,8,5,23,12.3,12.3,12.3
2020,8,5,24,12.7,12.7,12.7
2020,8,6,1,12.7,12.7,12.7
2020,8,6,2,12.3,12.3,12.3
2020,8,6,3,12.7,12.7,12.7
2020,8,6,4,12.7,12.7,12.7
2020,8,6,5,12.7,12.7,12.7
2020,8,6,6,12.3,12.3,12.3
2020,8,6,7,13.7,13.7,13.7
2020,8,6,8,26.4,26.4,26.4
2020,8,6,9,35.4,35.4,35.4
2020,8,6,10,38.7,38.7,38.7
2020,8,6,11,36.3,36.3,36.3
2020,8,6,12,36.8,36.8,36.8
2020,8,6,13,35.8,35.8,35.8
2020,8,6,14,37.7,37.7,37.7
2020,8,6,15,37.3,37.3,37.3
2020,8,6,16,38.2,38.2,38.2
2020,8,6,17,37.7,37.7,37.7
2020,8,6,18,37.7,37.7,37.7
2020,8,6,19,37.3,37.3,37.3
2020,8,6,20,25.9,25.9,25.9
2020,8,6,21,13.2,13.2,13.2
2020,8,6,22,12.7,12.7,12.7
2020,8,6,23,12.7,12.7,12.7
2020,8,6,24,12.7,12.7,12.7
2020,8,7,1,25,25,25
2020,8,7,2,12.7,12.7,12.7
