simulation,resolution,category,component_name,module,type,name,scaling_factor_multiplier,scaling_factor_multiplier_module,normalization_factor,data_file
REAL_TIME,300,Generator,118_RTPV_1,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,9.3,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,118_RTPV_2,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,9.7,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,118_RTPV_3,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,9.4,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,118_RTPV_4,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,9.1,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,118_RTPV_5,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,9.1,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,118_RTPV_6,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,9.7,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,320_RTPV_6,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,9.4,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,118_RTPV_7,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,11.8,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,118_RTPV_8,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,11.2,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,118_RTPV_9,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,10.3,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,118_RTPV_10,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,4.5,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,213_RTPV_1,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,13.200000000000001,../forecasts/RTS_GMLC_forecasts/gen/Renewable/RTPV/REAL_TIME_rtpv.csv
REAL_TIME,300,Generator,309_WIND_1,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,148.3,../forecasts/RTS_GMLC_forecasts/gen/Renewable/WIND/REAL_TIME_wind.csv
REAL_TIME,300,Generator,317_WIND_1,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,799.1,../forecasts/RTS_GMLC_forecasts/gen/Renewable/WIND/REAL_TIME_wind.csv
REAL_TIME,300,Generator,303_WIND_1,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,847.0000000000001,../forecasts/RTS_GMLC_forecasts/gen/Renewable/WIND/REAL_TIME_wind.csv
REAL_TIME,300,Generator,122_WIND_1,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,713.5,../forecasts/RTS_GMLC_forecasts/gen/Renewable/WIND/REAL_TIME_wind.csv
REAL_TIME,300,Reserve,Reg_Down,InfrastructureSystems,SingleTimeSeries,requirement,get_requirement,PowerSystems,77.0,../RTS_GMLC/Reserves/REAL_TIME_regional_Reg_Down.csv
REAL_TIME,300,Reserve,Reg_Up,InfrastructureSystems,SingleTimeSeries,requirement,get_requirement,PowerSystems,72.0,../RTS_GMLC/Reserves/REAL_TIME_regional_Reg_Up.csv
REAL_TIME,300,Reserve,Spin_Up_R1,InfrastructureSystems,SingleTimeSeries,requirement,get_requirement,PowerSystems,40.413,../RTS_GMLC/Reserves/REAL_TIME_regional_Spin_Up_R1.csv
REAL_TIME,300,Reserve,Spin_Up_R2,InfrastructureSystems,SingleTimeSeries,requirement,get_requirement,PowerSystems,42.851,../RTS_GMLC/Reserves/REAL_TIME_regional_Spin_Up_R2.csv
REAL_TIME,300,Reserve,Spin_Up_R3,InfrastructureSystems,SingleTimeSeries,requirement,get_requirement,PowerSystems,56.666,../RTS_GMLC/Reserves/REAL_TIME_regional_Spin_Up_R3.csv
REAL_TIME,300,Area,1,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,2850.0,../forecasts/RTS_GMLC_forecasts/load/REAL_TIME_regional_Load.csv
REAL_TIME,300,Area,2,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,2850.0,../forecasts/RTS_GMLC_forecasts/load/REAL_TIME_regional_Load.csv
REAL_TIME,300,Area,3,InfrastructureSystems,SingleTimeSeries,max_active_power,get_max_active_power,PowerSystems,2850.0,../forecasts/RTS_GMLC_forecasts/load/REAL_TIME_regional_Load.csv
