Year,Month,Day,Period,HydroDispatch1,HydroDispatch2,HydroDispatch3
2020,5,11,85,37.825,37.825,37.825
2020,5,11,86,37.95,37.95,37.95
2020,5,11,87,38.075,38.075,38.075
2020,5,11,88,38.2,38.2,38.2
2020,5,11,89,38.325,38.325,38.325
2020,5,11,90,38.45,38.45,38.45
2020,5,11,91,38.575,38.575,38.575
2020,5,11,92,38.7,38.7,38.7
2020,5,11,93,38.825,38.825,38.825
2020,5,11,94,38.95,38.95,38.95
2020,5,11,95,39.075,39.075,39.075
2020,5,11,96,39.2,39.2,39.2
2020,5,11,97,39.075,39.075,39.075
2020,5,11,98,38.95,38.95,38.95
2020,5,11,99,38.825,38.825,38.825
2020,5,11,100,38.7,38.7,38.7
2020,5,11,101,38.575,38.575,38.575
2020,5,11,102,38.45,38.45,38.45
2020,5,11,103,38.325,38.325,38.325
2020,5,11,104,38.2,38.2,38.2
2020,5,11,105,38.075,38.075,38.075
2020,5,11,106,37.95,37.95,37.95
2020,5,11,107,37.825,37.825,37.825
2020,5,11,108,37.7,37.7,37.7
2020,5,11,109,37.783,37.783,37.783
2020,5,11,110,37.867,37.867,37.867
2020,5,11,111,37.95,37.95,37.95
2020,5,11,112,38.033,38.033,38.033
2020,5,11,113,38.117,38.117,38.117
2020,5,11,114,38.2,38.2,38.2
2020,5,11,115,38.283,38.283,38.283
2020,5,11,116,38.367,38.367,38.367
2020,5,11,117,38.45,38.45,38.45
2020,5,11,118,38.533,38.533,38.533
2020,5,11,119,38.617,38.617,38.617
2020,5,11,120,38.7,38.7,38.7
2020,5,11,121,38.658,38.658,38.658
2020,5,11,122,38.617,38.617,38.617
2020,5,11,123,38.575,38.575,38.575
2020,5,11,124,38.533,38.533,38.533
2020,5,11,125,38.492,38.492,38.492
2020,5,11,126,38.45,38.45,38.45
2020,5,11,127,38.408,38.408,38.408
2020,5,11,128,38.367,38.367,38.367
2020,5,11,129,38.325,38.325,38.325
2020,5,11,130,38.283,38.283,38.283
2020,5,11,131,38.242,38.242,38.242
2020,5,11,132,38.2,38.2,38.2
2020,5,11,133,38.2,38.2,38.2
2020,5,11,134,38.2,38.2,38.2
2020,5,11,135,38.2,38.2,38.2
2020,5,11,136,38.2,38.2,38.2
2020,5,11,137,38.2,38.2,38.2
2020,5,11,138,38.2,38.2,38.2
2020,5,11,139,38.2,38.2,38.2
2020,5,11,140,38.2,38.2,38.2
2020,5,11,141,38.2,38.2,38.2
2020,5,11,142,38.2,38.2,38.2
2020,5,11,143,38.2,38.2,38.2
2020,5,11,144,38.2,38.2,38.2
2020,5,11,145,38.242,38.242,38.242
2020,5,11,146,38.283,38.283,38.283
2020,5,11,147,38.325,38.325,38.325
2020,5,11,148,38.367,38.367,38.367
2020,5,11,149,38.408,38.408,38.408
2020,5,11,150,38.45,38.45,38.45
2020,5,11,151,38.492,38.492,38.492
2020,5,11,152,38.533,38.533,38.533
2020,5,11,153,38.575,38.575,38.575
2020,5,11,154,38.617,38.617,38.617
2020,5,11,155,38.658,38.658,38.658
2020,5,11,156,38.7,38.7,38.7
2020,5,11,157,38.658,38.658,38.658
2020,5,11,158,38.617,38.617,38.617
2020,5,11,159,38.575,38.575,38.575
2020,5,11,160,38.533,38.533,38.533
2020,5,11,161,38.492,38.492,38.492
2020,5,11,162,38.45,38.45,38.45
2020,5,11,163,38.408,38.408,38.408
2020,5,11,164,38.367,38.367,38.367
2020,5,11,165,38.325,38.325,38.325
2020,5,11,166,38.283,38.283,38.283
2020,5,11,167,38.242,38.242,38.242
2020,5,11,168,38.2,38.2,38.2
2020,5,11,169,38.242,38.242,38.242
2020,5,11,170,38.283,38.283,38.283
2020,5,11,171,38.325,38.325,38.325
2020,5,11,172,38.367,38.367,38.367
2020,5,11,173,38.408,38.408,38.408
2020,5,11,174,38.45,38.45,38.45
2020,5,11,175,38.492,38.492,38.492
2020,5,11,176,38.533,38.533,38.533
2020,5,11,177,38.575,38.575,38.575
2020,5,11,178,38.617,38.617,38.617
2020,5,11,179,38.658,38.658,38.658
2020,5,11,180,38.7,38.7,38.7
2020,5,11,181,38.7,38.7,38.7
2020,5,11,182,38.7,38.7,38.7
2020,5,11,183,38.7,38.7,38.7
2020,5,11,184,38.7,38.7,38.7
2020,5,11,185,38.7,38.7,38.7
2020,5,11,186,38.7,38.7,38.7
2020,5,11,187,38.7,38.7,38.7
2020,5,11,188,38.7,38.7,38.7
2020,5,11,189,38.7,38.7,38.7
2020,5,11,190,38.7,38.7,38.7
2020,5,11,191,38.7,38.7,38.7
2020,5,11,192,38.7,38.7,38.7
2020,5,11,193,38.658,38.658,38.658
2020,5,11,194,38.617,38.617,38.617
2020,5,11,195,38.575,38.575,38.575
2020,5,11,196,38.533,38.533,38.533
2020,5,11,197,38.492,38.492,38.492
2020,5,11,198,38.45,38.45,38.45
2020,5,11,199,38.408,38.408,38.408
2020,5,11,200,38.367,38.367,38.367
2020,5,11,201,38.325,38.325,38.325
2020,5,11,202,38.283,38.283,38.283
2020,5,11,203,38.242,38.242,38.242
2020,5,11,204,38.2,38.2,38.2
2020,5,11,205,38.283,38.283,38.283
2020,5,11,206,38.367,38.367,38.367
2020,5,11,207,38.45,38.45,38.45
2020,5,11,208,38.533,38.533,38.533
2020,5,11,209,38.617,38.617,38.617
2020,5,11,210,38.7,38.7,38.7
2020,5,11,211,38.783,38.783,38.783
2020,5,11,212,38.867,38.867,38.867
2020,5,11,213,38.95,38.95,38.95
2020,5,11,214,39.033,39.033,39.033
2020,5,11,215,39.117,39.117,39.117
2020,5,11,216,39.2,39.2,39.2
2020,5,11,217,39,39,39
2020,5,11,218,38.8,38.8,38.8
2020,5,11,219,38.6,38.6,38.6
2020,5,11,220,38.4,38.4,38.4
2020,5,11,221,38.2,38.2,38.2
2020,5,11,222,38,38,38
2020,5,11,223,37.8,37.8,37.8
2020,5,11,224,37.6,37.6,37.6
2020,5,11,225,37.4,37.4,37.4
2020,5,11,226,37.2,37.2,37.2
2020,5,11,227,37,37,37
2020,5,11,228,36.8,36.8,36.8
2020,5,11,229,35.892,35.892,35.892
2020,5,11,230,34.983,34.983,34.983
2020,5,11,231,34.075,34.075,34.075
2020,5,11,232,33.167,33.167,33.167
2020,5,11,233,32.258,32.258,32.258
2020,5,11,234,31.35,31.35,31.35
2020,5,11,235,30.442,30.442,30.442
2020,5,11,236,29.533,29.533,29.533
2020,5,11,237,28.625,28.625,28.625
2020,5,11,238,27.717,27.717,27.717
2020,5,11,239,26.808,26.808,26.808
2020,5,11,240,25.9,25.9,25.9
2020,5,11,241,25.9,25.9,25.9
2020,5,11,242,25.9,25.9,25.9
2020,5,11,243,25.9,25.9,25.9
2020,5,11,244,25.9,25.9,25.9
2020,5,11,245,25.9,25.9,25.9
2020,5,11,246,25.9,25.9,25.9
2020,5,11,247,25.9,25.9,25.9
2020,5,11,248,25.9,25.9,25.9
2020,5,11,249,25.9,25.9,25.9
2020,5,11,250,25.9,25.9,25.9
2020,5,11,251,25.9,25.9,25.9
2020,5,11,252,25.9,25.9,25.9
2020,5,11,253,25.825,25.825,25.825
2020,5,11,254,25.75,25.75,25.75
2020,5,11,255,25.675,25.675,25.675
2020,5,11,256,25.6,25.6,25.6
2020,5,11,257,25.525,25.525,25.525
2020,5,11,258,25.45,25.45,25.45
2020,5,11,259,25.375,25.375,25.375
2020,5,11,260,25.3,25.3,25.3
2020,5,11,261,25.225,25.225,25.225
2020,5,11,262,25.15,25.15,25.15
2020,5,11,263,25.075,25.075,25.075
2020,5,11,264,25,25,25
2020,5,11,265,25.075,25.075,25.075
2020,5,11,266,25.15,25.15,25.15
2020,5,11,267,25.225,25.225,25.225
2020,5,11,268,25.3,25.3,25.3
2020,5,11,269,25.375,25.375,25.375
2020,5,11,270,25.45,25.45,25.45
2020,5,11,271,25.525,25.525,25.525
2020,5,11,272,25.6,25.6,25.6
2020,5,11,273,25.675,25.675,25.675
2020,5,11,274,25.75,25.75,25.75
2020,5,11,275,25.825,25.825,25.825
2020,5,11,276,25.9,25.9,25.9
2020,5,11,277,25.9,25.9,25.9
2020,5,11,278,25.9,25.9,25.9
2020,5,11,279,25.9,25.9,25.9
2020,5,11,280,25.9,25.9,25.9
2020,5,11,281,25.9,25.9,25.9
2020,5,11,282,25.9,25.9,25.9
2020,5,11,283,25.9,25.9,25.9
2020,5,11,284,25.9,25.9,25.9
2020,5,11,285,25.9,25.9,25.9
2020,5,11,286,25.9,25.9,25.9
2020,5,11,287,25.9,25.9,25.9
2020,5,11,288,25.9,25.9,25.9
2020,5,12,1,26.333,26.333,26.333
2020,5,12,2,26.767,26.767,26.767
2020,5,12,3,27.2,27.2,27.2
2020,5,12,4,27.633,27.633,27.633
2020,5,12,5,28.067,28.067,28.067
2020,5,12,6,28.5,28.5,28.5
2020,5,12,7,28.933,28.933,28.933
2020,5,12,8,29.367,29.367,29.367
2020,5,12,9,29.8,29.8,29.8
2020,5,12,10,30.233,30.233,30.233
2020,5,12,11,30.667,30.667,30.667
2020,5,12,12,31.1,31.1,31.1
2020,5,12,13,31.775,31.775,31.775
2020,5,12,14,32.45,32.45,32.45
2020,5,12,15,33.125,33.125,33.125
2020,5,12,16,33.8,33.8,33.8
2020,5,12,17,34.475,34.475,34.475
2020,5,12,18,35.15,35.15,35.15
2020,5,12,19,35.825,35.825,35.825
2020,5,12,20,36.5,36.5,36.5
2020,5,12,21,37.175,37.175,37.175
2020,5,12,22,37.85,37.85,37.85
2020,5,12,23,38.525,38.525,38.525
2020,5,12,24,39.2,39.2,39.2
2020,5,12,25,39.158,39.158,39.158
2020,5,12,26,39.117,39.117,39.117
2020,5,12,27,39.075,39.075,39.075
2020,5,12,28,39.033,39.033,39.033
2020,5,12,29,38.992,38.992,38.992
2020,5,12,30,38.95,38.95,38.95
2020,5,12,31,38.908,38.908,38.908
2020,5,12,32,38.867,38.867,38.867
2020,5,12,33,38.825,38.825,38.825
2020,5,12,34,38.783,38.783,38.783
2020,5,12,35,38.742,38.742,38.742
2020,5,12,36,38.7,38.7,38.7
2020,5,12,37,38.7,38.7,38.7
2020,5,12,38,38.7,38.7,38.7
2020,5,12,39,38.7,38.7,38.7
2020,5,12,40,38.7,38.7,38.7
2020,5,12,41,38.7,38.7,38.7
2020,5,12,42,38.7,38.7,38.7
2020,5,12,43,38.7,38.7,38.7
2020,5,12,44,38.7,38.7,38.7
2020,5,12,45,38.7,38.7,38.7
2020,5,12,46,38.7,38.7,38.7
2020,5,12,47,38.7,38.7,38.7
2020,5,12,48,38.7,38.7,38.7
2020,5,12,49,38.775,38.775,38.775
2020,5,12,50,38.85,38.85,38.85
2020,5,12,51,38.925,38.925,38.925
2020,5,12,52,39,39,39
2020,5,12,53,39.075,39.075,39.075
2020,5,12,54,39.15,39.15,39.15
2020,5,12,55,39.225,39.225,39.225
2020,5,12,56,39.3,39.3,39.3
2020,5,12,57,39.375,39.375,39.375
2020,5,12,58,39.45,39.45,39.45
2020,5,12,59,39.525,39.525,39.525
2020,5,12,60,39.6,39.6,39.6
2020,5,12,61,39.525,39.525,39.525
2020,5,12,62,39.45,39.45,39.45
2020,5,12,63,39.375,39.375,39.375
2020,5,12,64,39.3,39.3,39.3
2020,5,12,65,39.225,39.225,39.225
2020,5,12,66,39.15,39.15,39.15
2020,5,12,67,39.075,39.075,39.075
2020,5,12,68,39,39,39
2020,5,12,69,38.925,38.925,38.925
2020,5,12,70,38.85,38.85,38.85
2020,5,12,71,38.775,38.775,38.775
2020,5,12,72,38.7,38.7,38.7
2020,5,12,73,38.7,38.7,38.7
2020,5,12,74,38.7,38.7,38.7
2020,5,12,75,38.7,38.7,38.7
2020,5,12,76,38.7,38.7,38.7
2020,5,12,77,38.7,38.7,38.7
2020,5,12,78,38.7,38.7,38.7
2020,5,12,79,38.7,38.7,38.7
2020,5,12,80,38.7,38.7,38.7
2020,5,12,81,38.7,38.7,38.7
2020,5,12,82,38.7,38.7,38.7
2020,5,12,83,38.7,38.7,38.7
2020,5,12,84,38.7,38.7,38.7
2020,5,12,85,38.742,38.742,38.742
2020,5,12,86,38.783,38.783,38.783
2020,5,12,87,38.825,38.825,38.825
2020,5,12,88,38.867,38.867,38.867
2020,5,12,89,38.908,38.908,38.908
2020,5,12,90,38.95,38.95,38.95
2020,5,12,91,38.992,38.992,38.992
2020,5,12,92,39.033,39.033,39.033
2020,5,12,93,39.075,39.075,39.075
2020,5,12,94,39.117,39.117,39.117
2020,5,12,95,39.158,39.158,39.158
2020,5,12,96,39.2,39.2,39.2
2020,5,12,97,39.158,39.158,39.158
2020,5,12,98,39.117,39.117,39.117
2020,5,12,99,39.075,39.075,39.075
2020,5,12,100,39.033,39.033,39.033
2020,5,12,101,38.992,38.992,38.992
2020,5,12,102,38.95,38.95,38.95
2020,5,12,103,38.908,38.908,38.908
2020,5,12,104,38.867,38.867,38.867
2020,5,12,105,38.825,38.825,38.825
2020,5,12,106,38.783,38.783,38.783
2020,5,12,107,38.742,38.742,38.742
2020,5,12,108,38.7,38.7,38.7
2020,5,12,109,38.617,38.617,38.617
2020,5,12,110,38.533,38.533,38.533
2020,5,12,111,38.45,38.45,38.45
2020,5,12,112,38.367,38.367,38.367
2020,5,12,113,38.283,38.283,38.283
2020,5,12,114,38.2,38.2,38.2
2020,5,12,115,38.117,38.117,38.117
2020,5,12,116,38.033,38.033,38.033
2020,5,12,117,37.95,37.95,37.95
2020,5,12,118,37.867,37.867,37.867
2020,5,12,119,37.783,37.783,37.783
2020,5,12,120,37.7,37.7,37.7
2020,5,12,121,37.742,37.742,37.742
2020,5,12,122,37.783,37.783,37.783
2020,5,12,123,37.825,37.825,37.825
2020,5,12,124,37.867,37.867,37.867
2020,5,12,125,37.908,37.908,37.908
2020,5,12,126,37.95,37.95,37.95
2020,5,12,127,37.992,37.992,37.992
2020,5,12,128,38.033,38.033,38.033
2020,5,12,129,38.075,38.075,38.075
2020,5,12,130,38.117,38.117,38.117
2020,5,12,131,38.158,38.158,38.158
2020,5,12,132,38.2,38.2,38.2
2020,5,12,133,38.242,38.242,38.242
2020,5,12,134,38.283,38.283,38.283
2020,5,12,135,38.325,38.325,38.325
2020,5,12,136,38.367,38.367,38.367
2020,5,12,137,38.408,38.408,38.408
2020,5,12,138,38.45,38.45,38.45
2020,5,12,139,38.492,38.492,38.492
2020,5,12,140,38.533,38.533,38.533
2020,5,12,141,38.575,38.575,38.575
2020,5,12,142,38.617,38.617,38.617
2020,5,12,143,38.658,38.658,38.658
2020,5,12,144,38.7,38.7,38.7
2020,5,12,145,38.617,38.617,38.617
2020,5,12,146,38.533,38.533,38.533
2020,5,12,147,38.45,38.45,38.45
2020,5,12,148,38.367,38.367,38.367
2020,5,12,149,38.283,38.283,38.283
2020,5,12,150,38.2,38.2,38.2
2020,5,12,151,38.117,38.117,38.117
2020,5,12,152,38.033,38.033,38.033
2020,5,12,153,37.95,37.95,37.95
2020,5,12,154,37.867,37.867,37.867
2020,5,12,155,37.783,37.783,37.783
2020,5,12,156,37.7,37.7,37.7
2020,5,12,157,37.742,37.742,37.742
2020,5,12,158,37.783,37.783,37.783
2020,5,12,159,37.825,37.825,37.825
2020,5,12,160,37.867,37.867,37.867
2020,5,12,161,37.908,37.908,37.908
2020,5,12,162,37.95,37.95,37.95
2020,5,12,163,37.992,37.992,37.992
2020,5,12,164,38.033,38.033,38.033
2020,5,12,165,38.075,38.075,38.075
2020,5,12,166,38.117,38.117,38.117
2020,5,12,167,38.158,38.158,38.158
2020,5,12,168,38.2,38.2,38.2
2020,5,12,169,38.2,38.2,38.2
2020,5,12,170,38.2,38.2,38.2
2020,5,12,171,38.2,38.2,38.2
2020,5,12,172,38.2,38.2,38.2
2020,5,12,173,38.2,38.2,38.2
2020,5,12,174,38.2,38.2,38.2
2020,5,12,175,38.2,38.2,38.2
2020,5,12,176,38.2,38.2,38.2
2020,5,12,177,38.2,38.2,38.2
2020,5,12,178,38.2,38.2,38.2
2020,5,12,179,38.2,38.2,38.2
2020,5,12,180,38.2,38.2,38.2
2020,5,12,181,38.125,38.125,38.125
2020,5,12,182,38.05,38.05,38.05
2020,5,12,183,37.975,37.975,37.975
2020,5,12,184,37.9,37.9,37.9
2020,5,12,185,37.825,37.825,37.825
2020,5,12,186,37.75,37.75,37.75
2020,5,12,187,37.675,37.675,37.675
2020,5,12,188,37.6,37.6,37.6
2020,5,12,189,37.525,37.525,37.525
2020,5,12,190,37.45,37.45,37.45
2020,5,12,191,37.375,37.375,37.375
2020,5,12,192,37.3,37.3,37.3
2020,5,12,193,37.417,37.417,37.417
2020,5,12,194,37.533,37.533,37.533
2020,5,12,195,37.65,37.65,37.65
2020,5,12,196,37.767,37.767,37.767
2020,5,12,197,37.883,37.883,37.883
2020,5,12,198,38,38,38
2020,5,12,199,38.117,38.117,38.117
2020,5,12,200,38.233,38.233,38.233
2020,5,12,201,38.35,38.35,38.35
2020,5,12,202,38.467,38.467,38.467
2020,5,12,203,38.583,38.583,38.583
2020,5,12,204,38.7,38.7,38.7
2020,5,12,205,38.617,38.617,38.617
2020,5,12,206,38.533,38.533,38.533
2020,5,12,207,38.45,38.45,38.45
2020,5,12,208,38.367,38.367,38.367
2020,5,12,209,38.283,38.283,38.283
2020,5,12,210,38.2,38.2,38.2
2020,5,12,211,38.117,38.117,38.117
2020,5,12,212,38.033,38.033,38.033
2020,5,12,213,37.95,37.95,37.95
2020,5,12,214,37.867,37.867,37.867
2020,5,12,215,37.783,37.783,37.783
2020,5,12,216,37.7,37.7,37.7
2020,5,12,217,37.625,37.625,37.625
2020,5,12,218,37.55,37.55,37.55
2020,5,12,219,37.475,37.475,37.475
2020,5,12,220,37.4,37.4,37.4
2020,5,12,221,37.325,37.325,37.325
2020,5,12,222,37.25,37.25,37.25
2020,5,12,223,37.175,37.175,37.175
2020,5,12,224,37.1,37.1,37.1
2020,5,12,225,37.025,37.025,37.025
2020,5,12,226,36.95,36.95,36.95
2020,5,12,227,36.875,36.875,36.875
2020,5,12,228,36.8,36.8,36.8
2020,5,12,229,35.892,35.892,35.892
2020,5,12,230,34.983,34.983,34.983
2020,5,12,231,34.075,34.075,34.075
2020,5,12,232,33.167,33.167,33.167
2020,5,12,233,32.258,32.258,32.258
2020,5,12,234,31.35,31.35,31.35
2020,5,12,235,30.442,30.442,30.442
2020,5,12,236,29.533,29.533,29.533
2020,5,12,237,28.625,28.625,28.625
2020,5,12,238,27.717,27.717,27.717
2020,5,12,239,26.808,26.808,26.808
2020,5,12,240,25.9,25.9,25.9
2020,5,12,241,25.9,25.9,25.9
2020,5,12,242,25.9,25.9,25.9
2020,5,12,243,25.9,25.9,25.9
2020,5,12,244,25.9,25.9,25.9
2020,5,12,245,25.9,25.9,25.9
2020,5,12,246,25.9,25.9,25.9
2020,5,12,247,25.9,25.9,25.9
2020,5,12,248,25.9,25.9,25.9
2020,5,12,249,25.9,25.9,25.9
2020,5,12,250,25.9,25.9,25.9
2020,5,12,251,25.9,25.9,25.9
2020,5,12,252,25.9,25.9,25.9
2020,5,12,253,25.9,25.9,25.9
2020,5,12,254,25.9,25.9,25.9
2020,5,12,255,25.9,25.9,25.9
2020,5,12,256,25.9,25.9,25.9
2020,5,12,257,25.9,25.9,25.9
2020,5,12,258,25.9,25.9,25.9
2020,5,12,259,25.9,25.9,25.9
2020,5,12,260,25.9,25.9,25.9
2020,5,12,261,25.9,25.9,25.9
2020,5,12,262,25.9,25.9,25.9
2020,5,12,263,25.9,25.9,25.9
2020,5,12,264,25.9,25.9,25.9
2020,5,12,265,25.942,25.942,25.942
2020,5,12,266,25.983,25.983,25.983
2020,5,12,267,26.025,26.025,26.025
2020,5,12,268,26.067,26.067,26.067
2020,5,12,269,26.108,26.108,26.108
2020,5,12,270,26.15,26.15,26.15
2020,5,12,271,26.192,26.192,26.192
2020,5,12,272,26.233,26.233,26.233
2020,5,12,273,26.275,26.275,26.275
2020,5,12,274,26.317,26.317,26.317
2020,5,12,275,26.358,26.358,26.358
2020,5,12,276,26.4,26.4,26.4
2020,5,12,277,26.283,26.283,26.283
2020,5,12,278,26.167,26.167,26.167
2020,5,12,279,26.05,26.05,26.05
2020,5,12,280,25.933,25.933,25.933
2020,5,12,281,25.817,25.817,25.817
2020,5,12,282,25.7,25.7,25.7
2020,5,12,283,25.583,25.583,25.583
2020,5,12,284,25.467,25.467,25.467
2020,5,12,285,25.35,25.35,25.35
2020,5,12,286,25.233,25.233,25.233
2020,5,12,287,25.117,25.117,25.117
2020,5,12,288,25,25,25
2020,5,13,1,25.117,25.117,25.117
2020,5,13,2,25.233,25.233,25.233
2020,5,13,3,25.35,25.35,25.35
2020,5,13,4,25.467,25.467,25.467
2020,5,13,5,25.583,25.583,25.583
2020,5,13,6,25.7,25.7,25.7
2020,5,13,7,25.817,25.817,25.817
2020,5,13,8,25.933,25.933,25.933
2020,5,13,9,26.05,26.05,26.05
2020,5,13,10,26.167,26.167,26.167
2020,5,13,11,26.283,26.283,26.283
2020,5,13,12,26.4,26.4,26.4
2020,5,13,13,26.358,26.358,26.358
2020,5,13,14,26.317,26.317,26.317
2020,5,13,15,26.275,26.275,26.275
2020,5,13,16,26.233,26.233,26.233
2020,5,13,17,26.192,26.192,26.192
2020,5,13,18,26.15,26.15,26.15
2020,5,13,19,26.108,26.108,26.108
2020,5,13,20,26.067,26.067,26.067
2020,5,13,21,26.025,26.025,26.025
2020,5,13,22,25.983,25.983,25.983
2020,5,13,23,25.942,25.942,25.942
2020,5,13,24,25.9,25.9,25.9
2020,5,13,25,25.9,25.9,25.9
2020,5,13,26,25.9,25.9,25.9
2020,5,13,27,25.9,25.9,25.9
2020,5,13,28,25.9,25.9,25.9
2020,5,13,29,25.9,25.9,25.9
2020,5,13,30,25.9,25.9,25.9
2020,5,13,31,25.9,25.9,25.9
2020,5,13,32,25.9,25.9,25.9
2020,5,13,33,25.9,25.9,25.9
2020,5,13,34,25.9,25.9,25.9
2020,5,13,35,25.9,25.9,25.9
2020,5,13,36,25.9,25.9,25.9
2020,5,13,37,25.9,25.9,25.9
2020,5,13,38,25.9,25.9,25.9
2020,5,13,39,25.9,25.9,25.9
2020,5,13,40,25.9,25.9,25.9
2020,5,13,41,25.9,25.9,25.9
2020,5,13,42,25.9,25.9,25.9
2020,5,13,43,25.9,25.9,25.9
2020,5,13,44,25.9,25.9,25.9
2020,5,13,45,25.9,25.9,25.9
2020,5,13,46,25.9,25.9,25.9
2020,5,13,47,25.9,25.9,25.9
2020,5,13,48,25.9,25.9,25.9
2020,5,13,49,25.867,25.867,25.867
2020,5,13,50,25.833,25.833,25.833
2020,5,13,51,25.8,25.8,25.8
2020,5,13,52,25.767,25.767,25.767
2020,5,13,53,25.733,25.733,25.733
2020,5,13,54,25.7,25.7,25.7
2020,5,13,55,25.667,25.667,25.667
2020,5,13,56,25.633,25.633,25.633
2020,5,13,57,25.6,25.6,25.6
2020,5,13,58,25.567,25.567,25.567
2020,5,13,59,25.533,25.533,25.533
2020,5,13,60,25.5,25.5,25.5
2020,5,13,61,25.85,25.85,25.85
2020,5,13,62,26.2,26.2,26.2
2020,5,13,63,26.55,26.55,26.55
2020,5,13,64,26.9,26.9,26.9
2020,5,13,65,27.25,27.25,27.25
2020,5,13,66,27.6,27.6,27.6
2020,5,13,67,27.95,27.95,27.95
2020,5,13,68,28.3,28.3,28.3
2020,5,13,69,28.65,28.65,28.65
2020,5,13,70,29,29,29
2020,5,13,71,29.35,29.35,29.35
2020,5,13,72,29.7,29.7,29.7
2020,5,13,73,30.408,30.408,30.408
2020,5,13,74,31.117,31.117,31.117
2020,5,13,75,31.825,31.825,31.825
2020,5,13,76,32.533,32.533,32.533
2020,5,13,77,33.242,33.242,33.242
2020,5,13,78,33.95,33.95,33.95
2020,5,13,79,34.658,34.658,34.658
2020,5,13,80,35.367,35.367,35.367
2020,5,13,81,36.075,36.075,36.075
2020,5,13,82,36.783,36.783,36.783
2020,5,13,83,37.492,37.492,37.492
2020,5,13,84,38.2,38.2,38.2
2020,5,13,85,38.242,38.242,38.242
2020,5,13,86,38.283,38.283,38.283
2020,5,13,87,38.325,38.325,38.325
2020,5,13,88,38.367,38.367,38.367
2020,5,13,89,38.408,38.408,38.408
2020,5,13,90,38.45,38.45,38.45
2020,5,13,91,38.492,38.492,38.492
2020,5,13,92,38.533,38.533,38.533
2020,5,13,93,38.575,38.575,38.575
2020,5,13,94,38.617,38.617,38.617
2020,5,13,95,38.658,38.658,38.658
2020,5,13,96,38.7,38.7,38.7
2020,5,13,97,38.7,38.7,38.7
2020,5,13,98,38.7,38.7,38.7
2020,5,13,99,38.7,38.7,38.7
2020,5,13,100,38.7,38.7,38.7
2020,5,13,101,38.7,38.7,38.7
2020,5,13,102,38.7,38.7,38.7
2020,5,13,103,38.7,38.7,38.7
2020,5,13,104,38.7,38.7,38.7
2020,5,13,105,38.7,38.7,38.7
2020,5,13,106,38.7,38.7,38.7
2020,5,13,107,38.7,38.7,38.7
2020,5,13,108,38.7,38.7,38.7
2020,5,13,109,38.658,38.658,38.658
2020,5,13,110,38.617,38.617,38.617
2020,5,13,111,38.575,38.575,38.575
2020,5,13,112,38.533,38.533,38.533
2020,5,13,113,38.492,38.492,38.492
2020,5,13,114,38.45,38.45,38.45
2020,5,13,115,38.408,38.408,38.408
2020,5,13,116,38.367,38.367,38.367
2020,5,13,117,38.325,38.325,38.325
2020,5,13,118,38.283,38.283,38.283
2020,5,13,119,38.242,38.242,38.242
2020,5,13,120,38.2,38.2,38.2
2020,5,13,121,38.242,38.242,38.242
2020,5,13,122,38.283,38.283,38.283
2020,5,13,123,38.325,38.325,38.325
2020,5,13,124,38.367,38.367,38.367
2020,5,13,125,38.408,38.408,38.408
2020,5,13,126,38.45,38.45,38.45
2020,5,13,127,38.492,38.492,38.492
2020,5,13,128,38.533,38.533,38.533
2020,5,13,129,38.575,38.575,38.575
2020,5,13,130,38.617,38.617,38.617
2020,5,13,131,38.658,38.658,38.658
2020,5,13,132,38.7,38.7,38.7
2020,5,13,133,38.7,38.7,38.7
2020,5,13,134,38.7,38.7,38.7
2020,5,13,135,38.7,38.7,38.7
2020,5,13,136,38.7,38.7,38.7
2020,5,13,137,38.7,38.7,38.7
2020,5,13,138,38.7,38.7,38.7
2020,5,13,139,38.7,38.7,38.7
2020,5,13,140,38.7,38.7,38.7
2020,5,13,141,38.7,38.7,38.7
2020,5,13,142,38.7,38.7,38.7
2020,5,13,143,38.7,38.7,38.7
2020,5,13,144,38.7,38.7,38.7
2020,5,13,145,38.658,38.658,38.658
2020,5,13,146,38.617,38.617,38.617
2020,5,13,147,38.575,38.575,38.575
2020,5,13,148,38.533,38.533,38.533
2020,5,13,149,38.492,38.492,38.492
2020,5,13,150,38.45,38.45,38.45
2020,5,13,151,38.408,38.408,38.408
2020,5,13,152,38.367,38.367,38.367
2020,5,13,153,38.325,38.325,38.325
2020,5,13,154,38.283,38.283,38.283
2020,5,13,155,38.242,38.242,38.242
2020,5,13,156,38.2,38.2,38.2
2020,5,13,157,38.2,38.2,38.2
2020,5,13,158,38.2,38.2,38.2
2020,5,13,159,38.2,38.2,38.2
2020,5,13,160,38.2,38.2,38.2
2020,5,13,161,38.2,38.2,38.2
2020,5,13,162,38.2,38.2,38.2
2020,5,13,163,38.2,38.2,38.2
2020,5,13,164,38.2,38.2,38.2
2020,5,13,165,38.2,38.2,38.2
2020,5,13,166,38.2,38.2,38.2
2020,5,13,167,38.2,38.2,38.2
2020,5,13,168,38.2,38.2,38.2
2020,5,13,169,38.2,38.2,38.2
2020,5,13,170,38.2,38.2,38.2
2020,5,13,171,38.2,38.2,38.2
2020,5,13,172,38.2,38.2,38.2
2020,5,13,173,38.2,38.2,38.2
2020,5,13,174,38.2,38.2,38.2
2020,5,13,175,38.2,38.2,38.2
